item_id,order_id,product_id,quantity,unit_price,discount_percent
772,265,58,10.0,338.08,15.77
773,575,29,6.0,425.83,21.71
774,838,99,10.0,61.52,-3.01
775,178,62,8.0,139.33,5.78
776,380,75,0.0,527.93,17.0
777,66,79,1.0,629.22,10.67
778,752,43,6.0,343.64,17.47
779,2779,56,2.0,342.4,7.83
780,266,51,2.0,81.74,1.44
781,196,21,0.0,607.01,8.78
782,2782,30,10.0,343.03,19.74
783,2783,84,3.0,515.9,28.78
784,92,63,5.0,244.93,9.06
785,234,47,3.0,126.39,12.66
786,345,97,3.0,518.8,18.71
787,138,74,4.0,462.06,5.92
788,752,86,8.0,373.82,12.81
789,356,41,1.0,577.16,2.35
790,753,99,8.0,61.96,27.54
791,554,9,10.0,419.01,0.49
792,168,17,6.0,25.28,27.49
793,474,14,8.0,504.67,7.81
794,616,24,1.0,342.66,26.17
795,481,44,2.0,73.45,28.67
796,404,37,9.0,169.68,7.47
797,964,24,2.0,377.59,28.98
798,705,96,2.0,129.28,8.74
799,231,46,10.0,498.29,9.55
800,506,23,8.0,344.7,16.73
801,878,19,3.0,446.81,17.73
802,197,95,9.0,460.91,9.06
803,313,67,10.0,604.13,0.62
804,629,99,6.0,62.83,23.64
805,719,51,4.0,86.45,12.42
806,510,22,6.0,364.59,11.98
807,620,84,3.0,415.48,27.72
808,2808,76,10.0,145.03,21.61
809,847,38,0.0,485.63,7.78
810,565,25,2.0,397.72,1.31
811,230,21,2.0,733.91,5.19
812,524,15,9.0,451.65,14.99
813,107,15,5.0,436.27,9.17
814,2814,50,9.0,443.23,14.41
815,795,50,5.0,400.39,22.36
816,223,24,3.0,333.16,2.25
817,2817,21,9.0,601.33,14.57
818,792,15,10.0,450.09,18.28
819,708,84,4.0,413.37,26.26
820,705,1920,1.0,123.89,10.1
821,2821,81,3.0,559.22,134.77
822,631,100,10.0,346.39,12.97
823,956,30,9.0,362.79,18.28
824,983,62,2.0,154.88,28.9
825,787,51,4.0,87.34,0.02
826,518,26,10.0,428.51,21.93
827,473,94,9.0,84.61,124.63
828,45,81,10.0,564.62,15.68
829,254,80,10.0,637.4,15.1
830,430,69,9.0,370.45,136.86
831,713,52,3.0,496.77,4.15
832,520,21,4.0,670.14,0.27
833,140,78,5.0,659.61,12.69
834,783,80,1.0,664.13,9.21
835,361,74,5.0,592.21,24.06
836,474,59,6.0,131.96,16.0
837,599,34,1.0,383.64,24.19
838,176,5,3.0,22.06,16.59
839,558,69,6.0,313.76,26.32
840,682,43,9.0,407.52,7.86
841,567,1941,8.0,512.96,6.39
842,779,14,10.0,601.63,28.51
843,268,25,9.0,336.19,13.46
844,936,3,9.0,264.38,1.05
845,438,89,4.0,233.69,7.56
846,403,86,7.0,418.5,11.23
847,146,17,6.0,23.5,9.46
848,962,16,6.0,457.59,8.85
849,315,50,5.0,437.87,18.02
850,844,69,1.0,329.35,9.99
851,719,77,4.0,164.72,27.92
852,484,100,8.0,318.62,19.28
853,570,87,6.0,387.2,20.44
854,321,15,6.0,456.14,1.64
855,2855,40,5.0,252.77,22.94
856,145,68,5.0,402.7,10.69
857,585,34,10.0,366.48,16.03
858,223,9,4.0,382.86,5.47
859,519,23,9.0,371.14,122.3
860,321,57,7.0,261.93,21.87
861,525,66,2.0,232.71,8.38
862,491,49,10.0,307.52,9.31
863,602,33,7.0,180.55,17.63
864,38,69,6.0,374.3,7.02
865,168,11,7.0,158.45,19.52
866,527,39,10.0,398.08,16.83
867,912,82,6.0,253.4,3.33
868,74,75,9.0,622.03,25.16
869,554,78,8.0,720.11,22.52
870,269,13,4.0,323.36,29.85
871,187,82,9.0,279.03,3.42
872,504,11,6.0,144.63,23.85
873,864,81,2.0,478.2,4.43
874,600,48,6.0,228.74,21.66
875,857,25,-7.0,317.16,7.23
876,982,17,8.0,22.31,3.64
877,61,42,2.0,183.15,9.83
878,732,52,6.0,455.34,6.17
879,451,89,,196.01,23.95
880,330,97,7.0,421.51,19.97
881,396,31,10.0,75.43,3.04
882,696,85,9.0,568.02,0.85
883,785,1983,4.0,332.05,7.65
884,423,14,8.0,598.42,10.04
885,307,34,6.0,386.95,16.41
886,9,63,7.0,237.0,7.9
887,119,75,6.0,575.26,17.25
888,267,85,1.0,636.78,25.75
889,784,41,6.0,698.14,23.01
890,140,16,-4.0,478.94,28.8
891,776,35,1.0,404.94,22.8
892,211,57,6.0,212.59,12.14
893,850,30,-10.0,369.8,10.47
894,430,24,7.0,335.7,1.19
895,175,30,0.0,320.53,4.02
896,21,89,10.0,209.39,4.79
897,861,10,8.0,537.65,27.71
898,975,76,9.0,168.49,25.97
899,182,64,3.0,447.81,20.82
900,103,80,4.0,565.65,11.44
901,560,89,1.0,175.92,17.84
902,915,93,10.0,568.59,0.94
903,2903,13,3.0,412.9,0.78
904,92,100,8.0,311.61,24.39
905,484,84,3.0,526.27,9.49
906,762,15,2.0,533.74,2.05
907,314,7,3.0,239.21,23.6
908,148,2008,6.0,551.51,2.47
909,681,75,8.0,506.92,18.51
910,657,41,3.0,626.88,24.55
911,994,35,6.0,379.68,3.94
912,328,69,2.0,414.18,29.8
913,822,53,9.0,519.77,20.23
914,61,65,5.0,94.2,13.15
915,579,5,10.0,22.32,1.31
916,783,99,4.0,69.23,25.01
917,286,66,8.0,230.31,6.72
918,281,19,1.0,370.07,21.81
919,2919,2019,4.0,12.16,16.46
920,762,52,10.0,453.29,17.15
921,125,52,1.0,394.47,17.03
922,241,64,8.0,410.25,23.2
923,2923,2,6.0,683.77,28.28
924,492,50,-1.0,469.77,17.68
925,445,13,4.0,316.27,26.47
926,569,89,9.0,224.54,-7.92
927,209,31,-7.0,76.81,18.22
928,721,52,3.0,458.06,8.01
929,143,70,9.0,296.61,13.4
930,2,51,9.0,80.41,20.66
931,809,82,7.0,230.45,-14.4
932,574,71,2.0,177.29,18.85
933,355,37,7.0,181.97,5.19
934,25,17,9.0,20.67,26.37
935,926,95,7.0,421.41,27.13
936,12,55,6.0,259.4,27.4
937,2937,40,3.0,232.93,19.02
938,110,43,6.0,394.55,6.15
939,153,45,7.0,310.33,4.9
940,696,59,3.0,130.87,25.42
941,360,52,3.0,510.25,26.38
942,559,35,5.0,413.64,17.35
943,38,14,5.0,501.42,4.37
944,832,7,7.0,259.22,28.42
945,653,33,6.0,227.77,0.52
946,821,12,2.0,524.95,16.4
947,2947,86,5.0,415.03,15.01
948,742,67,7.0,630.97,-3.91
949,165,48,5.0,247.43,0.88
950,626,68,4.0,436.4,26.17
951,208,90,10.0,610.98,27.37
952,2952,2,8.0,646.69,14.89
953,781,54,2.0,670.23,4.67
954,733,97,9.0,420.54,29.35
955,889,2,2.0,549.36,15.9
956,945,68,8.0,362.12,14.04
957,480,54,1.0,650.88,14.1
958,208,98,7.0,422.21,5.94
959,459,72,1.0,279.48,21.68
960,477,65,3.0,81.92,23.95
961,988,16,1.0,460.47,11.47
962,408,3,8.0,248.34,20.7
963,937,90,3.0,519.06,12.2
964,2964,2,0.0,658.35,15.68
965,289,90,2.0,602.83,8.66
966,2966,39,7.0,445.04,9.49
967,378,49,6.0,408.44,20.95
968,237,79,4.0,496.75,0.51
969,934,34,3.0,377.44,12.73
970,253,42,2.0,239.75,27.23
971,240,98,9.0,427.23,25.62
972,832,21,-7.0,603.58,22.75
973,287,60,1.0,333.48,6.11
974,371,34,8.0,337.23,19.94
975,326,30,3.0,282.74,9.05
976,688,7,3.0,247.18,15.84
977,191,39,8.0,344.67,19.58
978,490,91,6.0,183.15,14.28
979,129,68,9.0,395.83,20.15
980,941,51,4.0,87.42,23.32
981,27,78,8.0,555.1,27.14
982,975,2,6.0,595.6,17.86
983,353,56,10.0,331.9,15.81
984,216,96,8.0,125.0,5.26
985,109,60,8.0,389.25,12.69
986,632,48,5.0,272.72,0.97
987,436,2,3.0,646.07,29.85
988,15,35,7.0,340.68,16.39
989,905,3,2.0,283.42,1.18
990,34,26,7.0,436.57,11.3
991,828,73,8.0,364.37,16.2
992,408,42,3.0,220.53,29.6
993,225,29,3.0,403.51,2.61
994,397,84,10.0,527.27,21.56
995,844,22,5.0,417.23,18.7
996,464,65,7.0,94.17,29.81
997,23,2097,2.0,494.1,1.39
998,381,39,4.0,411.09,27.42
999,161,25,-3.0,343.18,1.22
1000,825,8,4.0,82.73,20.49
1001,595,71,5.0,141.49,23.27
1002,871,21,-3.0,614.31,22.4
1003,126,35,2.0,387.2,10.0
1004,896,79,1.0,585.76,5.94
1005,381,9,7.0,344.85,2.79
1006,638,13,3.0,331.05,14.45
1007,967,36,3.0,535.75,7.56
1008,3008,80,8.0,546.85,17.79
1009,925,18,,502.85,6.91
1010,215,18,2.0,453.52,25.54
1011,654,60,3.0,433.46,4.6
1012,726,81,6.0,,5.41
1013,495,56,7.0,274.24,7.03
1014,572,13,10.0,357.52,16.29
1015,59,43,6.0,418.35,16.24
1016,448,62,-3.0,134.19,3.76
1017,313,100,6.0,351.84,5.06
1018,3018,14,6.0,556.35,5.04
1019,177,25,5.0,313.71,28.37
1020,281,73,-10.0,380.57,12.53
1021,41,2121,6.0,47.67,12.91
1022,292,3,10.0,220.87,6.59
1023,635,21,8.0,589.59,25.57
1024,22,19,1.0,358.97,20.55
1025,486,17,4.0,22.6,0.44
1026,205,12,7.0,509.93,6.17
1027,421,83,10.0,653.68,8.99
1028,399,37,4.0,192.95,11.65
1029,916,5,4.0,20.52,29.24
1030,829,42,2.0,245.79,25.08
1031,194,90,3.0,553.88,23.14
1032,225,55,4.0,214.11,17.11
1033,896,69,4.0,361.38,17.03
1034,203,94,2.0,66.29,10.17
1035,907,95,3.0,452.5,23.41
1036,34,29,2.0,374.55,25.39
1037,301,65,9.0,75.41,21.83
1038,864,45,5.0,272.22,26.31
1039,947,9,5.0,356.79,15.53
1040,62,61,3.0,573.19,9.24
1041,862,50,4.0,415.77,10.12
1042,455,55,4.0,241.83,19.98
1043,718,16,3.0,425.64,25.73
1044,795,3,8.0,239.94,15.07
1045,3045,61,10.0,579.06,20.89
1046,516,52,6.0,499.37,25.32
1047,143,89,5.0,222.02,22.95
1048,741,53,3.0,439.18,4.89
1049,3049,25,10.0,359.91,18.47
1050,550,63,3.0,237.74,6.12
1051,469,1,5.0,377.88,4.73
1052,549,86,2.0,360.84,20.61
1053,116,100,7.0,353.23,1.91
1054,3054,34,9.0,337.47,27.37
1055,806,7,2.0,248.74,15.06
1056,386,35,2.0,403.64,22.67
1057,389,33,10.0,,19.62
1058,3058,61,10.0,495.39,13.39
1059,645,67,2.0,655.67,18.02
1060,892,39,6.0,449.61,13.73
1061,990,73,8.0,349.34,0.07
1062,737,50,3.0,377.06,16.72
1063,246,59,3.0,137.42,26.47
1064,823,81,5.0,547.3,137.05
1065,953,39,6.0,416.51,28.16
1066,373,24,5.0,410.45,21.13
1067,780,17,5.0,26.17,26.74
1068,228,55,2.0,252.17,23.37
1069,249,90,9.0,656.52,17.1
1070,379,92,3.0,144.07,1.15
1071,795,68,10.0,383.79,24.5
1072,683,18,5.0,475.42,28.84
1073,394,10,10.0,528.62,11.31
1074,971,20,10.0,250.57,9.62
1075,996,66,8.0,290.41,13.01
1076,538,67,5.0,569.07,6.0
1077,783,20,-7.0,235.4,8.92
1078,478,19,2.0,426.88,6.8
1079,959,28,1.0,473.67,4.57
1080,3080,79,6.0,525.02,23.58
1081,3081,80,3.0,612.82,6.96
1082,437,14,5.0,472.46,28.13
1083,559,5,6.0,19.29,14.22
1084,3,53,9.0,450.06,22.73
1085,987,1,5.0,329.87,6.77
1086,677,52,1.0,470.81,2.2
1087,232,97,3.0,427.28,18.66
1088,73,67,4.0,696.28,24.31
1089,867,71,5.0,168.23,16.04
1090,323,1,8.0,397.1,2.14
1091,941,100,2.0,359.41,25.92
1092,361,33,2.0,177.25,10.39
1093,828,58,10.0,376.05,3.51
1094,841,7,10.0,217.16,9.34
1095,283,98,9.0,483.84,20.43
1096,165,95,4.0,499.43,11.98
1097,711,85,-9.0,563.32,20.93
1098,290,91,4.0,158.03,6.0
1099,480,3,9.0,279.78,14.62
1100,572,6,1.0,470.08,18.45
1101,710,37,2.0,207.21,24.32
1102,551,44,6.0,77.3,3.58
1103,303,88,3.0,13.84,114.36
1104,744,8,3.0,66.02,22.52
1105,843,44,10.0,85.18,11.62
1106,185,90,7.0,674.98,4.14
1107,3107,48,9.0,301.89,15.51
1108,54,6,4.0,392.12,21.93
1109,649,2,10.0,616.46,17.77
1110,759,4,-3.0,330.17,6.0
1111,583,77,2.0,165.73,1.25
1112,45,60,8.0,361.15,8.2
1113,45,96,10.0,111.37,15.41
1114,575,71,6.0,145.81,25.17
1115,416,22,6.0,417.97,9.45
1116,993,14,3.0,525.46,8.89
1117,432,2217,4.0,619.72,10.95
1118,3118,57,2.0,218.44,1.62
1119,383,33,4.0,205.65,7.96
1120,750,28,6.0,469.55,1.63
1121,956,98,9.0,468.41,22.31
1122,595,43,2.0,359.06,18.22
1123,472,1,0.0,338.88,22.38
1124,749,34,1.0,332.22,0.77
1125,223,19,10.0,430.71,6.31
1126,3126,72,6.0,317.87,24.12
1127,881,24,8.0,423.88,4.78
1128,668,18,-3.0,557.1,0.0
1129,780,67,3.0,681.9,18.14
1130,10,62,6.0,128.68,10.26
1131,949,56,10.0,343.79,-4.19
1132,159,98,3.0,473.22,6.55
1133,744,5,7.0,19.46,103.57
1134,344,22,5.0,447.97,1.13
1135,746,64,7.0,407.06,12.84
1136,3136,56,1.0,292.39,24.15
1137,868,52,5.0,420.89,13.43
1138,601,67,10.0,646.82,17.23
1139,613,33,9.0,217.11,9.45
1140,612,85,7.0,574.76,3.95
1141,915,17,9.0,23.91,19.53
1142,338,72,4.0,285.37,20.55
1143,942,18,10.0,494.8,14.93
1144,653,51,9.0,80.81,15.04
1145,210,83,8.0,655.0,8.7
1146,715,94,5.0,73.57,22.43
1147,891,51,6.0,83.54,17.02
1148,695,1,8.0,324.89,25.18
1149,428,52,2.0,425.88,13.49
1150,339,67,6.0,727.62,10.56
1151,482,2251,7.0,248.16,12.45
1152,700,10,6.0,424.51,7.7
1153,525,61,1.0,479.69,15.88
1154,18,30,8.0,320.78,28.75
1155,638,35,4.0,354.36,23.92
1156,627,29,10.0,345.66,8.07
1157,444,78,8.0,714.06,26.33
1158,157,15,7.0,434.77,27.43
1159,789,89,9.0,194.03,19.21
1160,3160,44,0.0,83.77,5.06
1161,667,6,2.0,522.78,4.2
1162,3162,25,0.0,385.87,19.95
1163,472,47,2.0,124.85,22.13
1164,739,1,3.0,384.0,26.21
1165,284,54,4.0,512.92,19.28
1166,638,22,,366.92,29.47
1167,864,85,2.0,635.44,26.81
1168,513,100,7.0,349.47,12.43
1169,956,20,8.0,269.44,13.51
1170,156,30,10.0,355.23,29.35
1171,819,81,1.0,545.55,29.53
1172,73,57,6.0,201.43,24.56
1173,3173,58,8.0,315.75,14.82
1174,379,78,7.0,579.84,7.91
1175,3175,20,8.0,279.46,20.44
1176,806,4,6.0,403.88,2.99
1177,553,50,2.0,465.48,19.47
1178,398,77,0.0,132.32,23.38
1179,567,30,9.0,341.68,18.22
1180,731,54,8.0,602.81,21.89
1181,347,2281,8.0,523.83,25.2
1182,103,44,6.0,81.8,19.31
1183,692,29,5.0,457.57,16.12
1184,66,62,2.0,158.91,23.8
1185,549,15,7.0,477.97,22.31
1186,894,58,3.0,398.71,18.83
1187,270,61,-5.0,484.59,23.16
1188,306,9,3.0,400.85,15.18
1189,597,47,3.0,99.12,13.18
1190,573,27,3.0,564.19,27.65
1191,842,23,7.0,323.92,10.41
1192,598,50,8.0,463.69,25.4
1193,745,96,6.0,132.79,14.61
1194,625,9,-6.0,333.12,15.41
1195,74,37,2.0,203.1,20.03
1196,723,72,8.0,352.36,3.85
1197,549,86,4.0,325.87,4.55
1198,993,4,10.0,325.46,26.72
1199,127,49,7.0,315.63,9.4
1200,179,5,3.0,20.8,18.41
1201,214,55,7.0,197.06,14.23
1202,154,36,2.0,425.67,7.36
1203,312,47,5.0,121.92,3.3
1204,132,9,6.0,416.31,19.01
1205,655,88,5.0,11.55,6.49
1206,834,1,6.0,422.2,24.95
1207,296,33,7.0,235.82,-11.09
1208,948,49,2.0,363.77,5.94
1209,714,59,8.0,112.97,-19.73
1210,667,13,1.0,361.38,1.79
1211,989,40,2.0,235.39,12.99
1212,107,2,9.0,516.46,20.14
1213,309,98,1.0,527.7,4.28
1214,203,93,5.0,476.84,1.0
1215,982,43,6.0,359.55,24.93
1216,99,20,7.0,236.15,9.59
1217,98,52,4.0,401.18,4.07
1218,328,76,0.0,153.69,2.87
1219,48,15,5.0,474.28,5.77
1220,530,15,3.0,440.01,25.8
1221,222,65,5.0,74.16,7.91
1222,275,7,10.0,275.16,19.1
1223,841,85,6.0,577.78,12.14
1224,182,52,6.0,449.37,26.92
1225,253,66,7.0,255.27,29.78
1226,596,21,8.0,728.77,11.81
1227,347,75,7.0,608.22,16.54
1228,297,91,7.0,152.06,10.16
1229,885,54,9.0,546.37,19.78
1230,768,86,7.0,385.65,8.88
1231,631,98,2.0,437.5,28.39
1232,801,26,-2.0,423.43,14.22
1233,171,2333,2.0,442.91,28.77
1234,918,94,4.0,89.78,11.95
1235,802,51,5.0,92.65,18.99
1236,353,27,4.0,596.39,17.55
1237,3237,51,5.0,92.7,3.3
1238,393,73,10.0,305.98,20.46
1239,226,5,7.0,24.68,0.83
1240,582,94,2.0,89.61,6.46
1241,494,27,5.0,476.63,16.9
1242,746,10,8.0,543.34,27.26
1243,999,84,2.0,450.86,26.97
1244,155,54,2.0,513.26,28.94
1245,253,16,4.0,496.25,9.07
1246,62,26,1.0,407.34,14.57
1247,211,49,6.0,377.06,2.59
1248,139,13,5.0,416.31,9.1
1249,166,67,2.0,718.0,13.78
1250,931,90,10.0,651.96,11.06
1251,193,31,0.0,63.46,29.12
1252,802,37,3.0,158.38,21.3
1253,340,77,3.0,133.83,10.33
1254,776,95,-2.0,459.86,21.62
1255,598,91,9.0,158.45,18.14
1256,613,8,2.0,81.19,12.98
1257,412,47,5.0,100.39,19.14
1258,414,84,-6.0,406.15,0.68
1259,670,15,1.0,484.61,28.83
1260,807,57,2.0,241.39,24.38
1261,689,98,3.0,464.43,5.77
1262,892,21,3.0,655.82,8.52
1263,888,25,10.0,303.84,2.77
1264,464,15,2.0,441.65,0.89
1265,199,100,3.0,352.52,115.17
1266,570,77,9.0,146.62,25.54
1267,637,92,4.0,175.04,3.79
1268,98,34,9.0,394.14,18.86
1269,657,72,-4.0,312.78,29.44
1270,26,30,10.0,285.19,24.72
1271,456,31,7.0,74.12,16.58
1272,804,74,1.0,554.4,22.1
1273,441,7,6.0,279.14,12.87
1274,398,59,8.0,146.3,2.49
1275,96,54,2.0,517.98,10.73
1276,200,52,3.0,422.7,9.04
1277,932,2,3.0,554.37,6.38
1278,281,91,2.0,184.22,11.95
1279,323,75,7.0,615.68,0.45
1280,63,98,3.0,492.69,10.77
1281,330,18,0.0,579.69,18.15
1282,707,12,2.0,499.05,24.88
1283,476,99,2.0,60.02,12.18
1284,3284,29,6.0,352.03,6.92
1285,545,2385,0.0,75.59,3.19
1286,383,63,2.0,222.2,5.51
1287,102,24,7.0,397.06,1.92
1288,615,94,10.0,66.22,23.82
1289,223,30,7.0,367.19,16.03
1290,297,37,-8.0,190.48,28.35
1291,717,11,8.0,165.78,1.75
1292,918,9,10.0,394.22,9.63
1293,76,80,3.0,623.54,18.78
1294,396,62,4.0,125.69,14.59
1295,74,49,9.0,340.55,6.62
1296,867,40,-1.0,251.35,10.1
1297,551,90,4.0,524.09,13.12
1298,872,79,8.0,542.71,14.73
1299,509,73,6.0,318.53,2.83
1300,32,46,7.0,543.71,23.79
1301,66,63,5.0,242.88,27.29
1302,689,97,8.0,442.21,8.81
1303,834,37,-2.0,163.49,0.17
1304,582,50,6.0,447.66,25.99
1305,897,64,4.0,420.5,17.53
1306,276,10,2.0,494.4,27.03
1307,300,60,1.0,389.36,17.02
1308,120,38,1.0,535.13,15.89
1309,697,19,4.0,364.64,1.68
1310,325,51,-8.0,83.71,20.13
1311,828,2411,2.0,633.3,0.81
1312,910,67,5.0,704.58,26.09
1313,218,58,-7.0,327.15,29.32
1314,742,11,-7.0,178.78,18.2
1315,938,4,6.0,393.42,1.56
1316,637,12,4.0,554.0,26.24
1317,299,61,9.0,551.29,16.23
1318,752,82,1.0,217.96,1.84
1319,395,44,4.0,89.09,3.09
1320,318,46,0.0,485.51,12.1
1321,459,58,1.0,312.66,26.66
1322,415,68,4.0,356.57,10.97
1323,819,55,10.0,223.36,10.69
1324,680,53,1.0,429.51,29.37
1325,366,9,7.0,376.52,7.41
1326,593,99,3.0,69.93,2.83
1327,344,9,9.0,,14.55
1328,3328,66,3.0,255.76,11.53
1329,228,9,1.0,373.37,28.3
1330,5,60,1.0,386.86,26.58
1331,784,72,3.0,325.39,27.6
1332,900,38,3.0,512.19,-8.55
1333,50,92,3.0,156.54,26.65
1334,675,89,8.0,232.31,21.35
1335,594,61,6.0,572.35,12.08
1336,622,88,4.0,11.43,18.45
1337,844,18,7.0,571.94,18.72
1338,858,10,4.0,465.65,10.86
1339,432,15,10.0,439.04,22.36
1340,726,20,1.0,258.99,17.15
1341,480,77,9.0,136.74,15.23
1342,916,24,10.0,410.66,11.53
1343,947,82,5.0,225.29,26.3
1344,507,85,6.0,592.95,16.16
1345,924,93,3.0,480.66,26.42
1346,560,7,7.0,262.49,16.78
1347,147,15,4.0,491.42,5.94
1348,866,28,4.0,409.82,21.67
1349,610,9,9.0,421.66,25.61
1350,540,30,5.0,369.92,22.68
1351,758,34,8.0,398.39,11.82
1352,525,11,3.0,146.93,25.59
1353,799,90,8.0,663.23,6.61
1354,3354,45,4.0,260.6,18.39
1355,459,38,2.0,550.44,4.2
1356,418,46,2.0,549.46,26.0
1357,891,85,4.0,638.36,27.18
1358,747,100,3.0,352.53,5.52
1359,851,2,4.0,683.52,29.69
1360,939,87,9.0,385.45,17.51
1361,109,44,8.0,98.04,25.08
1362,859,72,-9.0,285.29,21.32
1363,452,100,8.0,297.45,24.69
1364,361,45,9.0,270.59,29.31
1365,894,100,10.0,364.33,5.43
1366,911,82,1.0,273.22,143.98
1367,66,51,1.0,86.78,0.69
1368,153,21,4.0,569.13,16.82
1369,14,64,1.0,441.95,27.14
1370,266,74,4.0,564.26,29.82
1371,906,12,5.0,552.8,11.02
1372,508,93,8.0,527.19,28.19
1373,68,84,9.0,466.66,27.82
1374,894,26,9.0,439.31,10.6
1375,164,64,7.0,373.8,0.88
1376,374,1,10.0,411.45,12.26
1377,673,33,7.0,232.98,0.95
1378,313,8,1.0,73.5,4.96
1379,202,98,4.0,470.19,27.44
1380,996,35,6.0,333.92,16.87
1381,344,45,1.0,319.9,9.0
1382,983,40,4.0,252.17,7.94
1383,239,97,6.0,481.51,3.02
1384,3384,22,3.0,373.4,13.02
1385,826,15,9.0,419.6,21.45
1386,978,81,1.0,517.34,17.54
1387,682,39,6.0,429.38,20.96
1388,486,14,4.0,467.59,25.3
1389,851,55,3.0,203.14,22.6
1390,122,84,-3.0,413.7,17.13
1391,3391,31,10.0,72.68,28.23
1392,338,76,3.0,143.03,6.83
1393,976,36,9.0,407.31,15.06
1394,299,8,10.0,72.7,25.77
1395,740,32,8.0,448.92,5.54
1396,340,4,5.0,408.82,6.09
1397,630,11,3.0,168.68,20.35
1398,151,15,8.0,503.71,10.19
1399,878,15,3.0,399.8,15.1
1400,161,71,10.0,153.46,20.38
1401,3401,18,8.0,492.83,25.51
1402,83,26,5.0,445.07,0.18
1403,827,72,0.0,373.0,19.14
1404,324,58,1.0,339.02,18.14
1405,418,59,5.0,139.47,7.2
1406,46,32,3.0,519.62,9.41
1407,62,40,1.0,258.68,10.85
1408,564,88,7.0,14.0,6.67
1409,579,88,8.0,13.84,13.98
1410,664,62,-1.0,128.18,21.52
1411,3411,15,5.0,396.09,19.63
1412,107,2512,6.0,90.34,22.6
1413,312,47,8.0,105.66,24.68
1414,511,57,2.0,231.58,22.5
1415,363,18,7.0,480.96,0.76
1416,101,68,5.0,436.34,6.52
1417,979,49,5.0,342.03,14.83
1418,304,15,8.0,434.68,18.79
1419,524,77,9.0,163.67,7.86
1420,321,73,9.0,327.02,16.54
1421,29,29,10.0,426.56,20.7
1422,999,19,10.0,405.61,1.73
1423,3423,34,3.0,362.33,3.85
1424,532,12,8.0,550.56,19.56
1425,694,79,9.0,582.27,8.55
1426,59,18,2.0,511.82,10.07
1427,98,69,1.0,385.77,20.54
1428,417,13,4.0,356.82,28.65
1429,183,97,7.0,411.26,27.42
1430,860,68,10.0,351.58,15.91
1431,117,83,8.0,545.12,23.86
1432,228,89,2.0,203.4,25.83
1433,773,40,1.0,262.95,22.49
1434,516,89,4.0,208.32,24.93
1435,751,81,6.0,437.65,24.26
1436,758,72,2.0,369.27,24.94
1437,920,14,3.0,458.04,20.89
1438,268,13,9.0,340.48,6.53
1439,917,61,9.0,602.58,1.38
1440,314,75,3.0,481.28,29.56
1441,720,62,4.0,156.69,12.56
1442,212,80,7.0,572.97,14.36
1443,12,24,3.0,425.26,2.82
1444,860,8,4.0,71.45,27.05
1445,665,38,5.0,567.13,4.66
1446,710,97,10.0,478.27,28.14
1447,437,44,-5.0,79.89,9.27
1448,635,25,6.0,336.84,9.74
1449,58,23,2.0,324.11,19.29
1450,274,74,0.0,498.72,11.47
1451,960,77,3.0,146.48,2.8
1452,641,97,1.0,489.62,9.17
1453,153,49,3.0,345.19,6.05
1454,620,31,8.0,72.53,11.44
1455,39,100,5.0,349.35,11.51
1456,338,58,6.0,405.18,4.89
1457,926,80,10.0,641.17,140.53
1458,215,13,8.0,,24.08
1459,818,36,9.0,441.82,8.54
1460,683,56,10.0,297.22,12.26
1461,876,56,2.0,339.04,2.42
1462,537,92,,172.99,12.56
1463,556,55,2.0,214.49,26.6
1464,711,48,7.0,299.92,29.77
1465,18,53,10.0,430.95,1.37
1466,271,72,8.0,294.93,9.93
1467,35,43,4.0,438.15,12.83
1468,851,10,4.0,434.57,22.46
1469,688,42,-4.0,181.77,2.38
1470,592,43,10.0,355.75,27.62
1471,890,63,9.0,238.26,11.62
1472,199,28,5.0,460.13,23.43
1473,251,69,3.0,391.22,2.66
1474,49,29,8.0,393.71,26.58
1475,140,51,6.0,90.43,16.63
1476,508,64,6.0,425.02,28.23
1477,142,25,8.0,399.69,28.87
1478,477,61,5.0,587.74,12.64
1479,456,39,6.0,424.77,6.24
1480,34,6,5.0,438.24,10.71
1481,298,44,6.0,78.87,28.61
1482,134,56,1.0,298.1,25.66
1483,62,40,6.0,262.84,22.96
1484,409,11,2.0,154.67,28.85
1485,437,94,8.0,81.69,19.44
1486,288,94,7.0,86.29,16.43
1487,759,18,6.0,448.24,19.26
1488,719,2588,3.0,128.32,-14.71
1489,433,20,1.0,237.22,11.66
1490,462,28,2.0,474.34,5.03
1491,848,25,5.0,402.78,26.21
1492,802,83,6.0,615.44,20.99
1493,948,64,,458.6,2.29
1494,383,54,9.0,682.54,28.07
1495,172,63,6.0,220.48,24.27
1496,694,10,9.0,516.3,25.19
1497,472,80,9.0,662.61,9.33
1498,561,98,1.0,414.03,7.75
1499,721,23,3.0,358.51,13.9
1500,868,76,2.0,131.11,27.14
1501,303,12,2.0,463.63,25.47
1502,40,40,8.0,271.64,26.81
1503,418,71,6.0,172.54,12.96
1504,908,72,3.0,319.07,18.42
1505,157,40,10.0,217.56,29.15
1506,657,79,1.0,649.52,21.8
1507,257,95,9.0,557.21,4.56
1508,365,52,7.0,434.6,4.38
1509,509,91,-1.0,144.15,23.99
1510,649,17,9.0,21.49,4.37
1511,475,35,10.0,430.93,16.7
1512,359,43,1.0,424.78,24.09
1513,936,67,0.0,584.64,28.06
1514,802,39,5.0,429.87,18.21
