order_id,customer_id,order_date,status,region_code
472,487.0,2025-02-10 19:56:42,DELIVERED,US-EAST
473,119.0,2025-05-13,RETURNED,APAC
474,196.0,2025-08-31 16:04:20,DELIVERED,US-EAST
475,253.0,2024-12-10 21:33:33,DELIVERED,EU
476,277.0,2026-05-15 19:35:45,DELIVERED,US-EAST
477,193.0,2025-01-29 20:23:58,SHIPPED,EU
478,221.0,2025-05-05 18:36:08,DELIVERED,APAC
479,293.0,09-08-2024,DELIVERED,APAC
480,347.0,2026-07-12,DELIVERED,US-WEST
481,380.0,2026-01-03 18:26:48,DELIVERED,APAC
482,180.0,2025-05-08 02:59:06,PLACED,US-EAST
483,157.0,07/12/2026,CANCELLED,APAC
484,,27-01-2025,DELIVERED,APAC
485,51.0,2026-07-26 21:58:36,SHIPPED,EU
486,497.0,2024-12-23 17:16:26,PLACED,US-WEST
487,294.0,2026-01-18 19:48:23,SHIPPED,US-EAST
488,291.0,2024-10-07 23:08:24,SHIPPED,EU
489,340.0,2025-11-29 06:16:28,DELIVERED,APAC
490,,2024-12-30 11:31:14,RETURNED,APAC
491,381.0,2025-05-11 06:42:22,DELIVERED,APAC
492,31.0,2026-07-02 14:35:59,DELIVERED,EU
493,441.0,2026-06-14 08:56:07,SHIPPED,EU
494,308.0,24-11-2024,RETURNED,APAC
495,217.0,2026-01-13 15:45:12,SHIPPED,EU
496,282.0,2026-01-25 16:24:31,DELIVERED,US-EAST
497,161.0,2025-09-05 07:54:36,DELIVERED,EU
498,204.0,2024-10-28 12:31:23,DELIVERED,US-EAST
499,487.0,2025-07-17 11:15:54,DELIVERED,US-EAST
500,427.0,2025-03-06 09:36:15,SHIPPED,APAC
501,110.0,2025-04-20 08:18:18,DELIVERED,APAC
502,58.0,2024-09-07 10:03:05,DELIVERED,US-WEST
503,421.0,11/29/2025,DELIVERED,US-EAST
504,123.0,2026-07-11 09:44:36,SHIPPED,US-EAST
505,227.0,2025-01-19 13:18:17,CANCELLED,EU
506,388.0,2025-06-13 03:13:19,DELIVERED,EU
507,209.0,2024-08-11 09:55:35,DELIVERED,APAC
508,431.0,2026-03-02 21:56:02,DELIVERED,US-WEST
509,181.0,2025-09-30 22:43:13,DELIVERED,US-EAST
510,95.0,2025-05-16 03:45:00,PLACED,EU
511,81.0,2025-01-24 18:01:10,DELIVERED,US-WEST
512,406.0,2026-07-08 04:01:30,DELIVERED,US-WEST
513,410.0,2025-09-28 07:20:45,DELIVERED,APAC
514,,2025-12-17 07:28:21,RETURNED,US-WEST
515,102.0,2025-12-15 14:25:10,RETURNED,EU
516,88.0,2024-11-21 11:39:10,DELIVERED,APAC
517,115.0,2026-02-13 16:52:20,DELIVERED,EU
518,221.0,2025-01-28 20:38:17,DELIVERED,US-WEST
519,,2025-07-31 02:28:25,DELIVERED,APAC
520,351.0,2025-12-13 19:19:04,DELIVERED,APAC
521,363.0,2025-04-04 07:03:35,SHIPPED,US-EAST
522,466.0,2026-07-08 18:19:29,DELIVERED,
523,196.0,2026-02-05 12:08:35,SHIPPED,US-EAST
524,258.0,2024-09-13 05:29:44,SHIPPED,APAC
525,23.0,2025-04-16 18:21:40,SHIPPED,EU
526,449.0,2024-11-20 16:51:30,DELIVERED,APAC
527,252.0,2025-08-26 16:20:41,SHIPPED,APAC
528,118.0,2024-10-17 18:17:23,CANCELLED,US-EAST
529,21.0,2025-07-22 07:02:50,DELIVERED,US-EAST
530,64.0,2025-03-19 11:27:08,DELIVERED,EU
531,109.0,2025-09-11 17:27:35,SHIPPED,APAC
532,256.0,2025-11-13 16:16:50,DELIVERED,US-EAST
533,488.0,2025-04-10 18:48:02,RETURNED,APAC
534,305.0,2026-05-12 23:15:49,DELIVERED,APAC
535,376.0,2026-01-17 06:26:47,PLACED,EU
536,37.0,2024-08-15 23:57:48,DELIVERED,US-WEST
537,,2025-05-02 23:55:31,DELIVERED,APAC
538,335.0,2026-01-10 20:33:39,DELIVERED,EU
539,184.0,2025-01-30 07:11:52,DELIVERED,APAC
540,217.0,2024-08-29 05:28:29,DELIVERED,APAC
541,499.0,2025-12-28 21:23:48,DELIVERED,APAC
542,43.0,2025-09-12 05:15:57,DELIVERED,US-WEST
543,154.0,2025-08-31,DELIVERED,US-EAST
544,212.0,2025-07-23 22:25:25,DELIVERED,EU
545,9.0,2025-09-17 19:40:12,DELIVERED,APAC
546,361.0,2025-08-31 23:34:33,CANCELLED,EU
547,415.0,2025-03-24 12:58:39,PLACED,US-EAST
548,203.0,2025-07-08 02:33:29,DELIVERED,APAC
549,316.0,2026-04-25 08:44:07,SHIPPED,EU
550,2050.0,2025-10-11 03:31:45,SHIPPED,US-WEST
551,124.0,2026-04-20 04:24:53,SHIPPED,EU
552,,2024-11-25 09:20:37,DELIVERED,APAC
553,441.0,2025-08-22 21:01:39,PLACED,APAC
554,323.0,2025-06-24 05:43:52,DELIVERED,EU
555,263.0,2026-03-21 04:06:54,PLACED,APAC
556,10.0,2025-08-30 12:18:19,SHIPPED,APAC
557,319.0,27-06-2025,DELIVERED,US-WEST
558,260.0,2026-02-17 10:31:35,SHIPPED,APAC
559,365.0,2025-08-04 12:11:36,DELIVERED,EU
560,433.0,2026-01-17 14:39:21,SHIPPED,APAC
561,311.0,2026-05-06 12:05:04,PLACED,US-WEST
562,10.0,2025-10-26 12:08:39,DELIVERED,US-EAST
563,59.0,2025-04-23 00:10:55,DELIVERED,EU
564,395.0,2025-10-26 20:14:42,CANCELLED,US-EAST
565,225.0,2025-03-22 08:41:11,PLACED,US-EAST
566,54.0,2024-09-15 15:05:07,DELIVERED,EU
567,256.0,2026-07-06 22:45:23,SHIPPED,US-WEST
568,497.0,2026-03-20 21:39:28,SHIPPED,EU
569,137.0,2024-12-16 22:16:17,DELIVERED,US-WEST
570,404.0,2025-12-11 19:41:21,DELIVERED,APAC
571,2071.0,02/10/2026,DELIVERED,US-EAST
572,396.0,2024-11-20 20:35:20,PLACED,US-WEST
573,324.0,2025-02-22 23:00:59,DELIVERED,APAC
574,284.0,2025-05-26 08:47:21,DELIVERED,EU
575,76.0,2025-03-23 07:58:15,DELIVERED,APAC
576,401.0,2024-10-09 15:20:14,DELIVERED,EU
577,451.0,2025-11-24 01:40:34,DELIVERED,EU
578,,2024-09-01 08:33:34,DELIVERED,EU
579,372.0,2026-06-15 12:40:20,DELIVERED,EU
580,25.0,2024-12-08 17:39:02,RETURNED,US-EAST
581,413.0,2024-08-23 05:39:15,SHIPPED,US-WEST
582,402.0,2024-10-17 12:23:55,DELIVERED,US-WEST
583,99.0,2024-12-18 04:51:37,PLACED,APAC
584,455.0,2024-08-23 15:10:03,DELIVERED,APAC
585,203.0,2025-11-11 13:36:30,DELIVERED,APAC
586,84.0,2025-05-10 21:31:47,DELIVERED,US-EAST
587,17.0,2025-07-23 19:13:52,DELIVERED,APAC
588,,2025-10-29 14:18:14,DELIVERED,EU
589,406.0,2025-10-05 00:50:00,SHIPPED,EU
590,2090.0,2024-09-05,DELIVERED,APAC
591,232.0,2025-01-08 10:26:12,DELIVERED,US-WEST
592,236.0,2026-01-06 01:49:02,DELIVERED,US-EAST
593,210.0,08/09/2024,DELIVERED,APAC
594,2094.0,2026-06-03 07:10:14,SHIPPED,EU
595,287.0,2025-11-21 18:40:24,DELIVERED,US-WEST
596,10.0,2026-06-08,DELIVERED,US-WEST
597,297.0,2026-03-30 09:44:42,CANCELLED,US-EAST
598,175.0,2025-07-07 20:40:59,RETURNED,EU
599,278.0,2025-11-09 11:58:31,DELIVERED,EU
600,31.0,20-04-2025,DELIVERED,US-EAST
601,166.0,2026-01-24,DELIVERED,US-WEST
602,198.0,2026-05-11 23:21:36,DELIVERED,US-EAST
603,2103.0,2026-03-23 01:46:26,DELIVERED,US-EAST
604,403.0,2026-03-02 19:28:07,SHIPPED,US-WEST
605,277.0,2024-09-11 22:49:01,DELIVERED,APAC
606,493.0,24-10-2025,DELIVERED,EU
607,195.0,2025-08-21 07:58:16,DELIVERED,EU
608,289.0,2026-01-18 01:54:22,SHIPPED,EU
609,259.0,2026-04-01 03:23:31,DELIVERED,EU
610,140.0,2024-09-26 06:35:00,DELIVERED,
611,331.0,2026-08-01 16:08:54,DELIVERED,APAC
612,251.0,2025-08-14 09:01:37,DELIVERED,US-EAST
613,418.0,2024-10-13 06:19:44,DELIVERED,EU
614,2114.0,2025-01-15 22:40:50,DELIVERED,
615,389.0,2025-05-08 12:19:12,SHIPPED,EU
616,253.0,2024-12-19 07:10:15,RETURNED,
617,327.0,2025-11-22 14:24:25,DELIVERED,US-WEST
618,350.0,2025-09-20 05:53:56,DELIVERED,US-WEST
619,117.0,2026-06-22 14:33:43,DELIVERED,US-EAST
620,273.0,11-09-2025,DELIVERED,US-EAST
621,433.0,2025-09-11 13:48:13,PLACED,EU
622,370.0,2026-01-26 16:38:08,DELIVERED,US-EAST
623,2123.0,2026-02-10 09:51:02,CANCELLED,APAC
624,101.0,2025-09-25 00:19:41,PLACED,APAC
625,409.0,2025-12-05 10:49:13,DELIVERED,US-WEST
626,421.0,2025-12-25 22:02:37,DELIVERED,APAC
627,297.0,2025-06-07 23:09:08,PLACED,US-EAST
628,411.0,10/15/2024,SHIPPED,US-EAST
629,196.0,2026-03-01 12:09:56,DELIVERED,US-EAST
630,220.0,2025-09-05 14:39:35,DELIVERED,US-EAST
631,2131.0,2025-08-03 14:02:50,SHIPPED,US-WEST
632,261.0,2025-11-23 01:52:51,PLACED,US-WEST
633,66.0,2025-08-24 21:24:05,DELIVERED,EU
634,75.0,2025-10-12 01:09:53,DELIVERED,US-EAST
635,75.0,2026-06-12 09:44:52,RETURNED,APAC
636,328.0,2026-05-20 18:24:07,DELIVERED,APAC
637,297.0,2025-09-05 16:41:18,DELIVERED,US-EAST
638,22.0,2026-07-28 14:30:18,SHIPPED,APAC
639,377.0,2026-04-08 17:25:36,RETURNED,APAC
640,,2025-05-28 05:14:12,SHIPPED,US-WEST
641,300.0,2025-11-05 08:36:16,DELIVERED,EU
642,369.0,2026-03-26 02:03:11,CANCELLED,US-WEST
643,11.0,2025-03-24 08:57:06,DELIVERED,EU
644,123.0,2025-01-23 00:34:59,PLACED,APAC
645,74.0,2025-09-02 10:41:26,DELIVERED,EU
646,326.0,2025-05-01 00:33:09,DELIVERED,EU
647,28.0,2025-09-05 19:26:36,PLACED,APAC
648,241.0,2026-01-25 13:50:55,DELIVERED,EU
649,165.0,2025-04-20 00:59:06,DELIVERED,APAC
650,472.0,2025-06-26 10:35:28,DELIVERED,APAC
651,157.0,2026-07-01 14:16:25,SHIPPED,EU
652,44.0,07/31/2024,DELIVERED,EU
653,210.0,25-08-2024,PLACED,US-WEST
654,462.0,2025-02-23 22:42:20,PLACED,EU
655,37.0,2024-08-12 07:32:37,DELIVERED,EU
656,350.0,2024-11-06 23:08:38,SHIPPED,
657,422.0,2026-05-11 21:30:11,DELIVERED,US-EAST
658,390.0,2024-08-05 05:07:56,DELIVERED,US-WEST
659,403.0,2026-07-19 12:26:00,SHIPPED,US-EAST
660,395.0,2025-01-04 03:08:34,DELIVERED,US-EAST
661,66.0,2025-03-18 03:19:41,DELIVERED,EU
662,352.0,2026-02-14 05:35:02,PLACED,US-EAST
663,72.0,2026-06-19 13:48:38,SHIPPED,APAC
664,201.0,2026-03-23 07:13:04,DELIVERED,APAC
665,88.0,2026-06-01 21:30:05,SHIPPED,APAC
666,467.0,2025-08-08 09:13:26,DELIVERED,US-EAST
667,6.0,2025-09-20 17:06:48,DELIVERED,US-EAST
668,381.0,2025-09-21 09:38:01,DELIVERED,US-WEST
669,341.0,2024-10-08 04:51:43,PLACED,APAC
670,74.0,2025-07-02 06:03:42,DELIVERED,EU
671,236.0,2024-11-22 07:10:35,DELIVERED,APAC
672,406.0,2025-02-09 17:24:51,DELIVERED,US-WEST
673,222.0,2026-05-11 09:15:43,PLACED,APAC
674,454.0,2025-01-29 16:30:11,DELIVERED,US-EAST
675,112.0,2025-02-03 08:19:20,SHIPPED,EU
676,393.0,2025-03-07 11:40:44,PLACED,US-EAST
677,356.0,2025-09-20 13:56:37,PLACED,US-WEST
678,59.0,2025-09-19 13:02:38,DELIVERED,APAC
679,125.0,2025-01-06 00:54:57,PLACED,US-WEST
680,52.0,2024-09-25 17:44:10,SHIPPED,US-EAST
681,184.0,2025-03-25 06:40:51,DELIVERED,APAC
682,416.0,2025-07-18 10:05:15,DELIVERED,EU
683,25.0,2025-07-22 14:38:13,PLACED,US-WEST
684,15.0,2026-05-18 05:48:38,PLACED,US-WEST
685,428.0,2025-12-26 03:15:06,DELIVERED,US-EAST
686,321.0,2026-03-21 05:48:29,SHIPPED,US-EAST
687,166.0,2024-10-08 23:42:59,DELIVERED,APAC
688,143.0,2025-11-11 22:24:50,DELIVERED,EU
689,53.0,2024-08-27 16:24:44,DELIVERED,EU
690,324.0,2026-03-13 02:10:39,DELIVERED,EU
691,353.0,2025-05-05 18:03:16,DELIVERED,APAC
692,120.0,2026-08-01 16:08:54,DELIVERED,US-EAST
693,388.0,2026-06-03 21:48:43,SHIPPED,US-WEST
694,20.0,2025-04-01 08:27:42,DELIVERED,EU
695,403.0,2026-05-04 05:06:47,SHIPPED,EU
696,376.0,2025-06-13 05:43:16,DELIVERED,US-WEST
697,114.0,2026-06-10 00:25:48,DELIVERED,US-EAST
698,489.0,2024-10-27 08:29:38,DELIVERED,US-EAST
699,408.0,2026-02-13 09:44:51,SHIPPED,EU
700,218.0,2026-01-27 20:07:38,DELIVERED,US-WEST
701,41.0,2026-04-12 02:23:03,DELIVERED,APAC
702,390.0,2026-06-08 20:32:31,DELIVERED,APAC
703,472.0,2025-11-05 19:55:10,DELIVERED,APAC
704,193.0,2025-11-04 14:16:14,SHIPPED,US-WEST
705,7.0,2024-09-08 21:46:28,RETURNED,APAC
706,192.0,2025-08-17,DELIVERED,US-EAST
707,100.0,2025-03-21 08:34:08,DELIVERED,EU
708,353.0,2025-09-16 12:21:07,PLACED,US-WEST
709,417.0,2025-03-26 20:08:22,DELIVERED,US-WEST
710,349.0,2025-12-22 10:19:37,DELIVERED,
711,330.0,2024-11-20 04:14:10,SHIPPED,US-EAST
712,217.0,2025-12-04 19:48:38,DELIVERED,APAC
713,386.0,2026-07-28 23:33:22,SHIPPED,EU
714,108.0,2026-07-09 18:38:05,PLACED,
715,357.0,2026-01-31 14:29:35,DELIVERED,US-WEST
716,102.0,2025-09-24 01:24:51,PLACED,US-WEST
717,94.0,2024-10-05 03:15:26,DELIVERED,APAC
718,445.0,2025-06-11 12:15:02,DELIVERED,US-EAST
719,245.0,2026-08-09 16:08:54,DELIVERED,US-EAST
720,22.0,2026-08-20 16:08:54,DELIVERED,EU
721,173.0,2025-04-02 15:35:57,CANCELLED,EU
722,341.0,2025-07-13 13:09:47,DELIVERED,
723,206.0,2026-01-26 02:44:46,DELIVERED,EU
724,128.0,2025-09-04 06:55:03,PLACED,APAC
725,327.0,2026-08-12 16:08:54,SHIPPED,EU
726,249.0,2025-05-18 03:20:54,DELIVERED,APAC
727,464.0,2025-06-13 08:59:24,DELIVERED,US-EAST
728,155.0,2025-12-22 12:06:37,DELIVERED,APAC
729,277.0,2026-02-07 07:26:05,RETURNED,US-EAST
730,15.0,2025-07-17 05:53:19,DELIVERED,US-WEST
731,488.0,2024-12-22 22:31:02,DELIVERED,APAC
732,447.0,15-05-2025,DELIVERED,APAC
733,372.0,2025-09-21 04:42:42,SHIPPED,US-WEST
734,45.0,2025-09-13 18:46:53,SHIPPED,US-EAST
735,161.0,2026-08-02 16:08:54,RETURNED,US-WEST
736,164.0,2025-08-17 20:24:24,PLACED,US-WEST
737,437.0,2025-01-24 04:27:52,SHIPPED,APAC
738,146.0,2025-02-10 15:37:46,RETURNED,EU
739,64.0,2025-06-10 03:30:45,DELIVERED,US-WEST
740,193.0,2025-12-12 22:11:31,PLACED,US-WEST
741,444.0,2025-09-24 14:46:44,DELIVERED,US-WEST
742,173.0,2024-10-21 12:14:50,SHIPPED,US-EAST
743,357.0,2025-05-29 02:55:27,DELIVERED,EU
744,413.0,2025-04-23 21:03:32,DELIVERED,US-WEST
745,460.0,2024-12-17 09:07:52,DELIVERED,US-EAST
746,53.0,2025-04-08 17:54:18,SHIPPED,APAC
747,29.0,11/21/2025,RETURNED,EU
748,322.0,2026-02-12 21:20:20,RETURNED,EU
749,335.0,2024-12-01 21:22:05,DELIVERED,US-EAST
750,333.0,2025-04-12,DELIVERED,US-EAST
751,2251.0,2026-03-22 18:01:39,PLACED,EU
752,304.0,2026-03-09 01:05:44,PLACED,US-WEST
753,466.0,2025-10-29 00:30:08,DELIVERED,APAC
754,416.0,2025-06-17 17:33:01,SHIPPED,US-EAST
755,338.0,2026-06-05 14:48:34,SHIPPED,APAC
756,66.0,2025-01-17 17:57:07,SHIPPED,US-EAST
757,153.0,2025-12-13 09:04:07,PLACED,US-EAST
758,485.0,2024-11-22 05:08:51,DELIVERED,APAC
759,181.0,2026-01-13 20:07:29,SHIPPED,US-EAST
760,154.0,2024-10-02 00:31:34,DELIVERED,EU
761,217.0,2026-01-21 22:22:06,CANCELLED,APAC
762,347.0,01/24/2025,DELIVERED,EU
763,99.0,2025-10-27 10:20:27,SHIPPED,US-WEST
764,2264.0,2024-11-16,DELIVERED,US-EAST
765,169.0,2026-03-30 16:10:17,PLACED,US-WEST
766,497.0,2025-02-26 06:46:50,DELIVERED,EU
767,49.0,2025-04-07 19:57:31,SHIPPED,US-EAST
768,485.0,2026-03-10 03:05:24,SHIPPED,APAC
769,5.0,2025-03-10 23:59:19,DELIVERED,EU
770,499.0,2025-07-10 03:30:07,RETURNED,APAC
771,409.0,2025-03-30 12:27:59,DELIVERED,US-WEST
772,486.0,2026-01-22 05:55:13,CANCELLED,US-EAST
773,85.0,2025-01-01 23:32:22,DELIVERED,US-EAST
774,261.0,2025-09-03 00:39:40,DELIVERED,US-EAST
775,2275.0,2026-01-29 18:59:09,DELIVERED,EU
776,487.0,2025-09-04 18:15:22,RETURNED,US-EAST
777,346.0,2025-10-28 22:02:54,DELIVERED,EU
778,488.0,2026-07-25 06:52:39,SHIPPED,EU
779,277.0,2025-12-20 11:06:01,DELIVERED,EU
780,292.0,2025-11-30 21:42:49,DELIVERED,US-EAST
781,435.0,2025-05-02 03:34:37,DELIVERED,EU
782,370.0,2026-05-23 08:38:48,DELIVERED,US-EAST
783,211.0,2025-08-19 17:04:26,DELIVERED,US-WEST
784,187.0,2025-02-02 18:32:07,DELIVERED,APAC
785,72.0,2024-09-13 06:30:22,SHIPPED,US-WEST
786,69.0,2024-12-24 19:49:06,RETURNED,US-WEST
787,137.0,2025-12-21 12:34:59,DELIVERED,US-WEST
788,452.0,2025-02-14 07:35:37,SHIPPED,US-WEST
789,11.0,2026-08-22 16:08:54,DELIVERED,EU
790,5.0,2026-06-20 21:49:28,DELIVERED,US-WEST
791,96.0,2024-09-18 00:05:25,DELIVERED,US-WEST
792,243.0,2025-11-25 03:37:07,DELIVERED,US-WEST
793,323.0,2025-11-27,DELIVERED,US-WEST
794,47.0,2026-05-28 08:11:48,DELIVERED,US-WEST
795,32.0,2025-04-20 04:40:19,DELIVERED,EU
796,127.0,10/18/2024,DELIVERED,EU
797,466.0,2025-03-01 19:00:01,PLACED,EU
798,7.0,2026-05-06 20:18:43,DELIVERED,EU
799,310.0,2025-05-09 09:11:29,DELIVERED,US-EAST
800,,2026-07-16 03:52:16,DELIVERED,US-WEST
801,51.0,2025-08-06 09:24:30,SHIPPED,US-WEST
802,66.0,2025-12-31 03:01:08,DELIVERED,EU
803,368.0,2026-05-21 18:41:11,SHIPPED,US-EAST
804,496.0,2025-07-19 23:21:38,DELIVERED,US-WEST
805,351.0,2025-10-09 23:58:50,DELIVERED,APAC
806,311.0,2024-10-03 15:09:07,DELIVERED,US-EAST
807,234.0,2024-12-23 11:56:23,DELIVERED,EU
808,88.0,2026-07-06 16:14:51,SHIPPED,EU
809,405.0,2025-09-13 10:22:36,DELIVERED,
810,310.0,2026-01-02 03:41:48,DELIVERED,EU
811,314.0,29-08-2024,SHIPPED,US-WEST
812,132.0,2026-06-04 04:47:26,DELIVERED,US-EAST
813,485.0,2025-03-10 20:39:10,SHIPPED,APAC
814,298.0,2025-07-23 19:38:14,CANCELLED,APAC
815,48.0,2026-01-25 10:33:49,SHIPPED,APAC
816,,2024-08-13 19:46:49,SHIPPED,APAC
817,74.0,2025-12-12 14:43:23,SHIPPED,US-EAST
818,385.0,2025-04-16,DELIVERED,US-EAST
819,138.0,2026-08-01 16:08:54,DELIVERED,US-EAST
820,437.0,2026-07-27 23:31:13,DELIVERED,APAC
821,246.0,2026-07-15 06:46:27,PLACED,US-EAST
822,279.0,2025-02-17 16:04:22,DELIVERED,US-WEST
823,76.0,2024-09-14 15:45:51,RETURNED,US-EAST
824,115.0,2025-02-04 09:27:17,CANCELLED,US-EAST
825,44.0,2025-05-09 20:31:30,SHIPPED,US-WEST
826,342.0,2026-07-30 20:48:16,DELIVERED,EU
827,478.0,2026-07-23 20:54:13,SHIPPED,US-WEST
828,76.0,2026-06-20 03:37:13,DELIVERED,US-EAST
829,373.0,2026-06-23 18:48:10,DELIVERED,APAC
830,247.0,2025-01-11 23:31:18,DELIVERED,US-WEST
831,276.0,2025-04-06 17:57:22,DELIVERED,APAC
832,416.0,2025-05-13,RETURNED,EU
833,472.0,2024-11-08 13:13:20,SHIPPED,US-WEST
834,437.0,2026-01-14 20:41:10,SHIPPED,US-WEST
835,493.0,2025-08-15 06:36:23,DELIVERED,APAC
836,340.0,2025-12-08 00:08:15,PLACED,US-WEST
837,,2026-04-29 00:58:00,SHIPPED,US-WEST
838,271.0,2025-12-14 05:26:56,SHIPPED,US-EAST
839,452.0,2025-05-31 20:36:00,DELIVERED,APAC
840,449.0,2025-09-22 08:09:40,DELIVERED,EU
841,81.0,2025-06-07 12:28:22,PLACED,US-WEST
842,201.0,2025-03-16 07:10:32,DELIVERED,APAC
843,208.0,2025-10-16 00:38:10,SHIPPED,US-WEST
844,186.0,2025-06-24 01:58:00,DELIVERED,US-EAST
845,388.0,2024-11-04 13:07:53,RETURNED,US-WEST
846,,2025-11-19 09:18:22,CANCELLED,US-EAST
847,5.0,2025-09-28 06:32:05,DELIVERED,EU
848,499.0,2025-12-12 10:07:24,DELIVERED,US-EAST
849,13.0,2024-12-26 00:04:43,DELIVERED,EU
850,41.0,2024-11-09 04:05:08,SHIPPED,US-WEST
851,494.0,2025-12-15 16:37:03,SHIPPED,EU
852,149.0,2026-05-17 23:08:29,RETURNED,APAC
853,311.0,2026-05-25 22:18:56,DELIVERED,US-EAST
854,281.0,2025-06-10 03:29:15,CANCELLED,APAC
855,83.0,05/25/2026,DELIVERED,APAC
856,132.0,2026-02-13 03:47:38,DELIVERED,APAC
857,206.0,2025-11-22 03:07:07,DELIVERED,EU
858,260.0,09/16/2025,SHIPPED,US-EAST
859,421.0,2024-11-23 17:09:19,SHIPPED,APAC
860,448.0,2024-09-18 21:23:02,SHIPPED,APAC
861,56.0,2025-08-24 04:57:47,DELIVERED,EU
862,310.0,2026-01-07 05:44:50,CANCELLED,US-EAST
863,75.0,2024-12-12 17:52:45,DELIVERED,APAC
864,405.0,2026-04-04 20:05:07,DELIVERED,APAC
865,43.0,2024-11-14 13:52:19,DELIVERED,APAC
866,343.0,2024-08-21 22:18:30,DELIVERED,APAC
867,85.0,2025-03-20 21:33:18,DELIVERED,US-WEST
868,468.0,2026-08-26 16:08:54,DELIVERED,US-WEST
869,316.0,2026-07-02 14:17:23,DELIVERED,
870,479.0,2025-03-09 17:00:04,DELIVERED,APAC
871,231.0,2026-01-26 07:54:20,DELIVERED,US-EAST
872,97.0,2026-03-22 20:01:53,SHIPPED,EU
873,2373.0,07-11-2025,DELIVERED,US-EAST
874,234.0,2026-01-21 00:37:25,SHIPPED,EU
875,220.0,2024-11-19 06:31:10,DELIVERED,EU
876,224.0,2024-12-15 12:22:46,DELIVERED,US-EAST
877,2377.0,2024-11-04 09:10:13,DELIVERED,US-EAST
878,,2024-08-19 12:47:39,DELIVERED,US-WEST
879,59.0,2026-07-20 15:45:56,DELIVERED,APAC
880,361.0,2025-10-24 11:19:53,DELIVERED,EU
881,158.0,2025-10-16 04:45:41,PLACED,APAC
882,405.0,2025-10-21 03:04:07,DELIVERED,EU
883,221.0,2025-10-09 10:55:30,DELIVERED,US-EAST
884,66.0,2025-01-15 20:49:53,DELIVERED,EU
885,51.0,2024-08-19 10:48:11,DELIVERED,APAC
886,134.0,2024-09-27 09:32:45,DELIVERED,US-EAST
887,304.0,2026-02-20 06:57:07,DELIVERED,APAC
888,233.0,2024-11-06 05:39:09,DELIVERED,US-WEST
889,126.0,2026-04-09 15:54:37,CANCELLED,US-EAST
890,,2025-07-08 09:00:52,DELIVERED,US-EAST
891,55.0,17-11-2025,DELIVERED,US-WEST
892,12.0,2024-12-12 15:06:00,DELIVERED,APAC
893,466.0,2025-05-10 01:35:49,DELIVERED,US-EAST
894,178.0,2025-07-12 02:00:45,SHIPPED,EU
895,16.0,2024-11-27 21:37:17,SHIPPED,EU
896,168.0,2025-01-12 11:36:30,RETURNED,EU
897,179.0,2025-05-25 11:30:40,DELIVERED,APAC
898,99.0,2026-07-08 03:40:39,DELIVERED,APAC
899,301.0,2026-06-06 12:12:05,DELIVERED,APAC
900,418.0,2026-06-24 13:44:22,DELIVERED,EU
901,33.0,2025-01-09 18:30:02,DELIVERED,APAC
902,331.0,2025-12-03 03:36:38,SHIPPED,EU
903,126.0,2024-12-26 09:14:28,DELIVERED,
904,368.0,2024-12-27 15:30:12,DELIVERED,US-EAST
905,270.0,2024-12-07 14:19:42,DELIVERED,US-EAST
906,350.0,2026-06-27 20:32:28,RETURNED,APAC
907,216.0,2025-06-16 20:55:22,SHIPPED,US-WEST
908,330.0,2026-08-15 16:08:54,DELIVERED,APAC
909,,2025-12-15,SHIPPED,APAC
910,386.0,2026-04-24 17:12:26,DELIVERED,US-EAST
911,233.0,2026-05-09 21:34:26,PLACED,US-EAST
912,6.0,2025-06-08 07:34:04,SHIPPED,US-WEST
913,462.0,02/17/2026,DELIVERED,US-EAST
914,,2025-10-17 21:28:27,SHIPPED,APAC
915,71.0,2026-03-24 18:04:34,DELIVERED,APAC
916,268.0,2026-01-07 19:03:36,DELIVERED,EU
917,48.0,2025-05-14 22:43:47,DELIVERED,US-WEST
918,106.0,2026-06-16 12:07:31,DELIVERED,US-WEST
919,250.0,2025-09-21 15:16:55,DELIVERED,EU
920,233.0,2025-08-26 12:56:58,DELIVERED,EU
921,318.0,2025-11-11 07:20:36,RETURNED,US-WEST
922,296.0,2025-12-27 01:23:34,DELIVERED,
923,,2024-08-28 12:22:38,DELIVERED,EU
924,182.0,2024-10-19 03:59:07,DELIVERED,US-EAST
925,26.0,2025-06-29 17:19:17,SHIPPED,APAC
926,312.0,2026-05-02 17:39:03,PLACED,US-EAST
927,19.0,2026-05-02 17:52:41,SHIPPED,APAC
928,376.0,2025-01-26 16:06:18,SHIPPED,US-WEST
929,2429.0,2025-08-27 18:52:59,DELIVERED,APAC
930,353.0,2026-07-19 02:33:46,PLACED,APAC
931,2431.0,2024-08-29 01:19:36,DELIVERED,US-WEST
932,305.0,2026-08-28 16:08:54,PLACED,US-EAST
933,349.0,2026-02-09 14:10:48,PLACED,US-WEST
934,412.0,2026-07-03 14:43:56,SHIPPED,EU
935,,2024-12-16 21:56:13,DELIVERED,APAC
936,373.0,2025-06-17 01:37:35,PLACED,US-WEST
937,296.0,2026-05-07 13:44:11,DELIVERED,US-WEST
938,56.0,2026-02-15 19:17:38,DELIVERED,APAC
939,90.0,2025-02-24 23:47:01,SHIPPED,APAC
940,,2024-11-29 20:53:45,DELIVERED,US-EAST
941,496.0,03/03/2025,SHIPPED,US-WEST
