item_id,order_id,product_id,quantity,unit_price,discount_percent
1245,253,16,4,496.25,9.07
1246,62,26,1,407.34,14.57
1247,211,49,6,377.06,2.59
1249,166,67,2,718.0,13.78
1252,802,37,3,158.38,21.3
1253,340,77,3,133.83,10.33
1255,598,91,9,158.45,18.14
1256,613,8,2,81.19,12.98
1259,670,15,1,484.61,28.83
1260,807,57,2,241.39,24.38
1261,689,98,3,464.43,5.77
1262,892,21,3,655.82,8.52
1263,888,25,10,303.84,2.77
1264,464,15,2,441.65,0.89
1265,199,100,3,352.52,100.0
1266,570,77,9,146.62,25.54
1267,637,92,4,175.04,3.79
1268,98,34,9,394.14,18.86
1270,26,30,10,285.19,24.72
1271,456,31,7,74.12,16.58
1272,804,74,1,554.4,22.1
1273,441,7,6,279.14,12.87
1274,398,59,8,146.3,2.49
1278,281,91,2,184.22,11.95
1282,707,12,2,499.05,24.88
1283,476,99,2,60.02,12.18
1286,383,63,2,222.2,5.51
1288,615,94,10,66.22,23.82
1289,223,30,7,367.19,16.03
1291,717,11,8,165.78,1.75
1292,918,9,10,394.22,9.63
1293,76,80,3,623.54,18.78
1297,551,90,4,524.09,13.12
1298,872,79,8,542.71,14.73
1299,509,73,6,318.53,2.83
1300,32,46,7,543.71,23.79
1301,66,63,5,242.88,27.29
1302,689,97,8,442.21,8.81
1304,582,50,6,447.66,25.99
1305,897,64,4,420.5,17.53
1306,276,10,2,494.4,27.03
1307,300,60,1,389.36,17.02
1308,120,38,1,535.13,15.89
1309,697,19,4,364.64,1.68
1312,910,67,5,704.58,26.09
1315,938,4,6,393.42,1.56
1316,637,12,4,554.0,26.24
1317,299,61,9,551.29,16.23
1318,752,82,1,217.96,1.84
1319,395,44,4,89.09,3.09
1322,415,68,4,356.57,10.97
1324,680,53,1,429.51,29.37
1325,366,9,7,376.52,7.41
1329,228,9,1,373.37,28.3
1330,5,60,1,386.86,26.58
1331,784,72,3,325.39,27.6
1332,900,38,3,512.19,0.0
1333,50,92,3,156.54,26.65
1334,675,89,8,232.31,21.35
1336,622,88,4,11.43,18.45
1337,844,18,7,571.94,18.72
1339,432,15,10,439.04,22.36
1340,726,20,1,258.99,17.15
1342,916,24,10,410.66,11.53
1343,947,82,5,225.29,26.3
1344,507,85,6,592.95,16.16
1345,924,93,3,480.66,26.42
1346,560,7,7,262.49,16.78
1348,866,28,4,409.82,21.67
1349,610,9,9,421.66,25.61
1350,540,30,5,369.92,22.68
1351,758,34,8,398.39,11.82
1352,525,11,3,146.93,25.59
1353,799,90,8,663.23,6.61
1356,418,46,2,549.46,26.0
1359,851,2,4,683.52,29.69
1360,939,87,9,385.45,17.51
1361,109,44,8,98.04,25.08
1365,894,100,10,364.33,5.43
1366,911,82,1,273.22,100.0
1367,66,51,1,86.78,0.69
1368,153,21,4,569.13,16.82
1369,14,64,1,441.95,27.14
1370,266,74,4,564.26,29.82
1371,906,12,5,552.8,11.02
1372,508,93,8,527.19,28.19
1373,68,84,9,466.66,27.82
1374,894,26,9,439.31,10.6
1376,374,1,10,411.45,12.26
1377,673,33,7,232.98,0.95
1378,313,8,1,73.5,4.96
1379,202,98,4,470.19,27.44
1380,996,35,6,333.92,16.87
1381,344,45,1,319.9,9.0
1382,983,40,4,252.17,7.94
1383,239,97,6,481.51,3.02
1385,826,15,9,419.6,21.45
1386,978,81,1,517.34,17.54
1387,682,39,6,429.38,20.96
1388,486,14,4,467.59,25.3
1389,851,55,3,203.14,22.6
1392,338,76,3,143.03,6.83
1393,976,36,9,407.31,15.06
1394,299,8,10,72.7,25.77
1395,740,32,8,448.92,5.54
1396,340,4,5,408.82,6.09
1397,630,11,3,168.68,20.35
1398,151,15,8,503.71,10.19
1402,83,26,5,445.07,0.18
1404,324,58,1,339.02,18.14
1405,418,59,5,139.47,7.2
1406,46,32,3,519.62,9.41
1407,62,40,1,258.68,10.85
1408,564,88,7,14.0,6.67
1409,579,88,8,13.84,13.98
1413,312,47,8,105.66,24.68
1414,511,57,2,231.58,22.5
1415,363,18,7,480.96,0.76
1417,979,49,5,342.03,14.83
1418,304,15,8,434.68,18.79
1419,524,77,9,163.67,7.86
1420,321,73,9,327.02,16.54
1421,29,29,10,426.56,20.7
1422,999,19,10,405.61,1.73
1424,532,12,8,550.56,19.56
1425,694,79,9,582.27,8.55
1426,59,18,2,511.82,10.07
1427,98,69,1,385.77,20.54
1429,183,97,7,411.26,27.42
1430,860,68,10,351.58,15.91
1431,117,83,8,545.12,23.86
1432,228,89,2,203.4,25.83
1433,773,40,1,262.95,22.49
1434,516,89,4,208.32,24.93
1436,758,72,2,369.27,24.94
1437,920,14,3,458.04,20.89
1438,268,13,9,340.48,6.53
1439,917,61,9,602.58,1.38
1440,314,75,3,481.28,29.56
1442,212,80,7,572.97,14.36
1443,12,24,3,425.26,2.82
1444,860,8,4,71.45,27.05
1445,665,38,5,567.13,4.66
1448,635,25,6,336.84,9.74
1449,58,23,2,324.11,19.29
1451,960,77,3,146.48,2.8
1452,641,97,1,489.62,9.17
1453,153,49,3,345.19,6.05
1455,39,100,5,349.35,11.51
1456,338,58,6,405.18,4.89
1457,926,80,10,641.17,100.0
1460,683,56,10,297.22,12.26
1461,876,56,2,339.04,2.42
1463,556,55,2,214.49,26.6
1464,711,48,7,299.92,29.77
1465,18,53,10,430.95,1.37
1466,271,72,8,294.93,9.93
1467,35,43,4,438.15,12.83
1468,851,10,4,434.57,22.46
1470,592,43,10,355.75,27.62
1472,199,28,5,460.13,23.43
1473,251,69,3,391.22,2.66
1474,49,29,8,393.71,26.58
1475,140,51,6,90.43,16.63
1476,508,64,6,425.02,28.23
1477,142,25,8,399.69,28.87
1478,477,61,5,587.74,12.64
1479,456,39,6,424.77,6.24
1481,298,44,6,78.87,28.61
1482,134,56,1,298.1,25.66
1483,62,40,6,262.84,22.96
1484,409,11,2,154.67,28.85
1487,759,18,6,448.24,19.26
1491,848,25,5,402.78,26.21
1492,802,83,6,615.44,20.99
1494,383,54,9,682.54,28.07
1495,172,63,6,220.48,24.27
1496,694,10,9,516.3,25.19
1497,472,80,9,662.61,9.33
1498,561,98,1,414.03,7.75
1499,721,23,3,358.51,13.9
1501,303,12,2,463.63,25.47
1502,40,40,8,271.64,26.81
1503,418,71,6,172.54,12.96
1505,157,40,10,217.56,29.15
1506,657,79,1,649.52,21.8
1507,257,95,9,557.21,4.56
1508,365,52,7,434.6,4.38
1510,649,17,9,21.49,4.37
1511,475,35,10,430.93,16.7
1512,359,43,1,424.78,24.09
1514,802,39,5,429.87,18.21
1515,24,11,10,193.68,7.79
1516,338,46,3,558.29,27.8
1517,356,79,4,669.22,12.5
1518,864,12,4,451.27,24.92
1519,925,97,1,426.69,22.8
1520,534,98,4,488.24,9.24
1521,266,73,6,364.98,17.66
1522,419,82,10,264.19,100.0
1523,542,53,6,465.76,5.0
1524,548,21,3,696.3,3.32
1527,151,46,2,526.6,23.62
1528,946,80,9,563.22,20.57
1529,540,21,6,674.83,23.7
1530,343,79,6,611.9,9.32
1532,856,25,2,356.2,19.18
1533,130,98,4,429.09,11.45
1534,533,56,1,335.89,29.12
1536,765,45,5,282.96,4.63
1538,714,39,2,432.12,24.63
1539,642,20,6,236.99,26.44
1542,3,79,1,511.02,23.44
1543,103,9,6,391.62,8.32
1545,660,74,8,588.44,17.47
1546,334,79,4,673.73,12.96
1547,345,73,3,332.44,18.37
1550,676,69,3,423.43,10.1
1552,156,19,6,442.33,22.5
1553,498,39,6,394.43,1.33
1554,792,81,4,535.09,19.66
1556,686,93,4,535.03,9.58
1558,357,4,1,316.23,11.5
1560,768,75,4,635.46,12.73
1561,203,63,6,225.94,17.83
1563,49,40,5,247.56,20.17
1564,791,53,2,517.35,5.88
1566,26,44,7,93.71,28.38
1567,145,98,7,523.64,20.17
1568,171,81,6,434.09,3.25
1569,582,19,10,440.2,9.55
1570,280,48,3,250.16,27.74
1571,792,86,6,375.3,0.0
1572,222,93,5,629.71,25.86
1573,687,4,5,339.81,8.01
1576,759,1,8,358.48,28.75
1577,559,67,1,627.92,17.23
1578,688,39,7,380.66,17.66
1579,736,97,1,491.37,17.07
1580,769,2,3,529.23,28.84
1581,566,48,2,238.77,11.74
1585,5,58,6,346.41,7.61
1586,723,4,2,399.1,4.52
1587,586,66,10,218.77,6.62
1588,465,64,8,386.94,15.01
1590,569,27,7,563.88,22.92
1592,466,86,2,350.23,6.83
1594,1,36,1,545.3,21.76
1596,369,92,8,138.11,14.52
1597,315,47,6,111.59,23.71
1598,591,65,1,90.42,7.73
1599,358,2,7,541.7,25.97
1600,70,17,9,26.3,26.49
1601,384,97,10,401.06,6.68
1603,177,5,3,20.61,28.25
1605,580,34,1,325.98,10.23
1606,798,40,9,281.25,0.99
1607,260,72,9,302.78,3.49
1609,421,39,6,412.95,29.13
1612,553,73,8,357.96,24.79
1613,162,73,7,355.4,20.0
1615,500,88,1,14.27,22.56
1619,14,48,8,272.88,11.94
1621,721,82,2,257.06,14.89
1622,686,80,2,714.38,4.64
1623,244,20,8,277.93,25.53
1624,518,14,6,464.61,25.27
1625,86,22,8,393.2,25.78
1626,937,72,4,291.14,18.04
1628,904,39,5,450.76,18.68
1629,619,49,2,378.05,9.22
1632,172,89,3,183.41,0.99
1633,55,11,5,146.51,3.01
1634,112,15,3,522.14,7.76
1635,586,2,2,620.85,6.68
1636,755,40,10,278.06,22.85
1637,701,89,8,195.99,0.0
1640,675,92,3,162.84,17.96
1641,753,47,5,100.8,28.68
1642,20,28,10,501.86,5.24
1643,343,32,9,397.42,14.44
1644,920,27,4,499.32,8.79
1645,649,48,8,255.66,9.73
1646,255,42,1,242.46,9.73
1647,602,35,1,411.85,20.61
1648,313,76,6,130.06,6.98
1649,498,10,4,527.66,27.1
1651,509,51,4,84.19,29.42
1652,803,96,2,123.23,26.75
1654,513,86,10,358.4,20.58
1656,52,77,9,146.51,6.21
1657,401,50,9,426.22,21.23
1660,568,86,5,376.23,10.55
1661,229,92,9,162.09,28.57
1662,644,48,5,272.32,12.35
1663,493,5,7,22.41,2.05
1665,949,65,8,74.47,0.97
1666,355,98,4,475.38,7.26
1667,508,62,3,129.3,14.41
1668,148,8,6,71.65,19.75
1669,33,96,10,107.01,25.4
1670,533,18,2,574.86,23.16
1671,688,4,5,347.1,28.11
1672,998,14,10,503.52,8.14
1673,635,25,9,319.74,4.66
1675,1000,24,6,411.56,3.07
1676,791,2,7,608.27,3.44
1677,500,38,8,520.52,23.99
1678,486,42,5,189.84,23.98
1679,258,51,2,79.54,9.01
1682,582,16,10,469.19,25.41
1686,515,1,5,413.59,13.6
1687,470,9,2,401.37,11.69
1688,783,42,8,210.18,8.03
1689,960,34,10,362.11,18.13
1690,726,96,10,122.25,28.9
1691,18,55,8,245.98,16.7
1694,575,82,9,253.28,14.02
1695,828,7,8,221.82,14.59
1696,670,74,10,623.47,1.11
1697,907,14,7,497.59,0.71
1698,301,46,10,507.5,19.97
1699,748,90,6,676.69,14.4
1700,745,32,1,478.63,5.4
1701,220,92,10,144.29,29.83
1702,311,89,5,183.32,27.55
1703,843,68,6,422.83,25.97
1704,465,34,4,325.29,22.95
1707,310,76,10,137.48,29.32
1708,6,30,4,345.11,29.47
1709,408,75,6,623.16,1.64
1710,399,1,2,323.96,23.12
1711,435,10,8,435.72,23.14
1713,587,98,9,433.39,27.97
1714,269,64,8,467.75,25.68
1715,743,78,2,565.36,4.19
1716,539,51,2,83.69,29.24
1717,195,98,7,432.31,27.39
1719,352,69,7,333.64,26.64
1721,533,32,7,457.01,3.39
1722,317,29,7,400.91,9.61
1723,342,45,1,325.81,5.01
1725,183,51,1,80.7,2.17
1727,368,75,6,616.91,7.65
1728,76,87,7,376.19,15.83
1729,981,56,3,322.55,4.81
1731,573,60,3,386.84,21.48
1734,781,81,2,471.58,9.96
1736,213,2,1,552.54,1.15
1737,3,25,3,325.51,13.71
1739,922,79,9,497.86,0.0
1742,670,53,7,410.33,9.9
1744,312,35,5,447.1,22.38
1746,722,69,1,345.22,17.63
1748,870,17,4,27.01,23.05
1749,901,42,6,209.52,17.99
1750,697,58,9,393.58,14.03
1754,910,80,1,601.69,27.08
1755,749,78,8,655.11,14.0
1756,713,7,4,274.98,26.46
1758,241,60,4,398.46,19.35
1759,292,79,5,619.6,19.28
1761,670,99,6,64.43,28.1
1763,621,74,6,542.98,6.69
1764,682,71,8,142.67,9.2
1765,711,57,2,229.1,11.64
1768,746,12,3,468.12,5.87
1769,688,16,8,377.6,4.19
1770,499,55,6,246.52,9.42
1775,379,44,1,90.97,12.86
1777,270,53,9,417.16,16.97
1780,695,5,10,23.54,13.71
1782,860,77,7,127.55,25.5
1784,187,7,10,258.74,26.67
1786,172,74,5,519.36,17.39
1790,927,65,3,88.09,23.87
1791,151,88,7,11.37,5.88
1792,965,43,7,344.92,20.7
1793,313,74,2,490.23,3.7
1794,269,88,6,14.83,23.75
1795,632,34,9,324.62,0.04
1796,410,14,1,570.96,1.64
1798,336,12,10,479.5,24.46
1799,29,2,3,595.57,20.58
1800,700,5,3,21.81,18.73
1801,472,84,6,467.16,17.85
1802,317,98,3,495.0,22.26
1803,289,37,4,200.58,20.4
1804,193,100,4,374.06,11.86
1806,469,85,6,608.57,15.27
1807,36,28,6,508.51,20.22
1808,28,74,4,498.99,4.36
1810,694,66,6,223.87,10.71
1811,682,85,4,697.78,0.25
1813,560,74,8,475.4,18.29
1814,824,88,9,11.38,5.24
1817,516,80,9,611.59,8.36
1818,777,9,1,427.9,21.66
1819,219,1,10,349.07,29.73
1820,258,32,1,515.34,15.84
1823,105,17,8,21.83,6.4
1824,828,84,8,500.51,8.53
1825,429,9,2,376.31,0.43
1826,926,98,7,534.2,10.4
1827,411,46,5,496.08,25.64
1828,143,22,9,429.43,27.34
1829,280,92,5,140.47,20.78
1831,94,97,4,409.88,12.98
1832,301,57,8,263.23,21.07
1833,148,95,1,493.65,27.38
1834,276,11,1,155.32,6.66
1836,860,83,1,543.64,10.69
1837,965,60,3,441.2,13.44
1838,168,6,3,513.41,15.64
1839,229,58,8,320.15,14.3
1840,71,75,5,516.01,11.73
1841,390,39,5,376.42,20.13
1842,192,80,3,615.88,13.96
1843,676,21,10,712.2,20.32
1845,251,4,4,322.57,22.78
1846,365,80,9,653.32,0.51
1848,327,47,10,113.97,26.94
1850,728,57,9,255.75,26.93
1851,965,41,6,719.83,26.83
1852,513,98,6,497.01,5.55
1853,504,38,1,559.86,4.07
1854,903,26,9,349.86,21.86
1855,741,22,5,449.11,5.19
1856,240,3,2,278.4,27.04
1857,169,74,10,612.61,14.35
1858,820,31,6,68.7,17.83
1859,209,95,4,472.58,2.06
1860,639,23,7,372.71,8.71
1862,167,78,9,651.98,20.32
1863,193,74,10,484.09,20.12
1864,576,90,8,576.23,25.88
1866,634,65,8,97.36,3.36
1867,24,32,5,532.07,2.3
1868,401,92,6,167.11,19.59
1869,387,27,1,632.47,15.11
1870,874,99,8,75.98,22.79
1872,407,78,3,673.85,1.78
1873,326,2,10,558.77,1.46
1874,222,4,7,367.96,8.56
1875,566,84,8,528.79,14.79
1876,333,89,6,191.03,9.49
1877,788,74,1,544.98,4.95
1878,556,27,8,612.27,5.78
1881,589,52,5,452.83,3.33
1882,82,23,5,418.45,2.18
1883,315,4,7,331.11,22.46
1884,348,35,6,381.62,29.09
1885,948,100,4,318.22,0.82
1886,280,41,6,616.09,0.0
1887,424,18,3,506.5,17.61
1888,708,94,8,75.61,15.91
1891,20,68,9,465.4,24.39
1892,177,74,10,509.22,5.44
1894,363,17,3,20.84,29.01
1895,954,9,8,380.47,23.49
1896,189,87,7,452.85,12.68
1897,499,88,1,13.28,28.98
1898,638,84,7,440.23,25.69
1902,99,44,3,74.1,15.74
1903,39,67,5,550.35,21.83
1904,123,52,7,395.96,17.48
1905,591,39,5,463.21,24.4
1906,879,44,3,90.0,29.11
1907,746,1,9,328.03,7.27
1908,89,94,1,70.21,14.49
1909,419,53,3,483.3,6.1
1912,647,94,7,71.62,1.1
1914,886,88,7,14.66,20.2
1917,407,29,3,453.91,7.67
1920,572,98,10,521.92,25.22
1921,947,77,4,132.21,7.74
1922,714,99,9,72.54,25.65
1923,191,75,1,557.3,23.0
1924,8,75,4,511.09,13.37
1926,131,63,1,186.54,15.71
1927,771,87,7,350.61,29.32
1928,865,40,3,270.43,23.75
1929,446,42,3,222.82,29.72
1930,372,34,3,383.15,17.16
1932,776,87,6,434.81,21.82
1933,447,95,7,478.1,13.73
1936,248,57,10,238.42,7.72
1937,8,73,5,376.2,11.04
1940,292,58,4,383.37,0.15
1942,317,97,9,408.46,14.07
1944,938,91,6,137.93,10.5
1945,279,74,5,573.2,29.06
1946,904,99,6,57.02,9.95
1947,90,57,5,238.2,27.67
1948,456,34,10,381.26,15.1
1950,272,39,4,417.67,5.3
1951,703,5,9,23.08,6.29
1952,298,1,10,356.94,13.24
1953,597,95,7,540.14,1.33
1954,836,90,6,589.21,27.79
1957,809,14,1,585.11,25.68
1958,934,8,2,82.13,3.48
1959,742,46,10,605.89,6.68
1960,449,56,8,255.93,9.34
1961,209,97,9,498.49,100.0
1964,372,45,8,297.55,2.05
1965,186,95,1,567.77,17.76
1966,440,87,2,453.89,1.9
1967,748,86,4,393.89,6.65
1968,598,66,10,251.82,4.52
1969,679,56,9,330.45,25.37
1972,262,53,9,452.74,3.07
1973,861,55,5,198.04,12.12
1974,758,65,3,83.2,12.97
1976,17,46,8,612.26,20.23
1978,538,52,5,453.65,100.0
1979,826,50,7,430.39,13.06
1980,535,52,10,475.35,14.49
1984,9,94,6,83.52,15.45
1985,338,80,3,688.46,3.71
1987,32,69,8,417.15,25.74
1988,897,76,3,158.26,2.9
1989,151,28,10,476.78,15.07
1990,824,50,5,489.68,15.58
1991,831,43,8,431.74,10.4
1993,191,42,2,214.87,16.71
1995,388,69,9,394.32,24.83
1996,133,61,2,563.39,11.7
1999,612,40,8,232.52,17.85
2000,831,47,4,126.0,4.94
