order_id,customer_id,order_date,status,region_code
617,327,2025-11-22 14:24:25,DELIVERED,US-WEST
618,350,2025-09-20 05:53:56,DELIVERED,US-WEST
619,117,2026-06-22 14:33:43,DELIVERED,US-EAST
621,433,2025-09-11 13:48:13,PLACED,EU
622,370,2026-01-26 16:38:08,DELIVERED,US-EAST
624,101,2025-09-25 00:19:41,PLACED,APAC
625,409,2025-12-05 10:49:13,DELIVERED,US-WEST
626,421,2025-12-25 22:02:37,DELIVERED,APAC
627,297,2025-06-07 23:09:08,PLACED,US-EAST
629,196,2026-03-01 12:09:56,DELIVERED,US-EAST
630,220,2025-09-05 14:39:35,DELIVERED,US-EAST
632,261,2025-11-23 01:52:51,PLACED,US-WEST
633,66,2025-08-24 21:24:05,DELIVERED,EU
634,75,2025-10-12 01:09:53,DELIVERED,US-EAST
635,75,2026-06-12 09:44:52,RETURNED,APAC
636,328,2026-05-20 18:24:07,DELIVERED,APAC
637,297,2025-09-05 16:41:18,DELIVERED,US-EAST
638,22,2026-07-28 14:30:18,SHIPPED,APAC
639,377,2026-04-08 17:25:36,RETURNED,APAC
641,300,2025-11-05 08:36:16,DELIVERED,EU
642,369,2026-03-26 02:03:11,CANCELLED,US-WEST
643,11,2025-03-24 08:57:06,DELIVERED,EU
644,123,2025-01-23 00:34:59,PLACED,APAC
645,74,2025-09-02 10:41:26,DELIVERED,EU
646,326,2025-05-01 00:33:09,DELIVERED,EU
647,28,2025-09-05 19:26:36,PLACED,APAC
648,241,2026-01-25 13:50:55,DELIVERED,EU
649,165,2025-04-20 00:59:06,DELIVERED,APAC
650,472,2025-06-26 10:35:28,DELIVERED,APAC
651,157,2026-07-01 14:16:25,SHIPPED,EU
654,462,2025-02-23 22:42:20,PLACED,EU
655,37,2024-08-12 07:32:37,DELIVERED,EU
656,350,2024-11-06 23:08:38,SHIPPED,UNKNOWN
657,422,2026-05-11 21:30:11,DELIVERED,US-EAST
658,390,2024-08-05 05:07:56,DELIVERED,US-WEST
659,403,2026-07-19 12:26:00,SHIPPED,US-EAST
660,395,2025-01-04 03:08:34,DELIVERED,US-EAST
661,66,2025-03-18 03:19:41,DELIVERED,EU
662,352,2026-02-14 05:35:02,PLACED,US-EAST
663,72,2026-06-19 13:48:38,SHIPPED,APAC
664,201,2026-03-23 07:13:04,DELIVERED,APAC
665,88,2026-06-01 21:30:05,SHIPPED,APAC
666,467,2025-08-08 09:13:26,DELIVERED,US-EAST
667,6,2025-09-20 17:06:48,DELIVERED,US-EAST
668,381,2025-09-21 09:38:01,DELIVERED,US-WEST
669,341,2024-10-08 04:51:43,PLACED,APAC
670,74,2025-07-02 06:03:42,DELIVERED,EU
671,236,2024-11-22 07:10:35,DELIVERED,APAC
672,406,2025-02-09 17:24:51,DELIVERED,US-WEST
673,222,2026-05-11 09:15:43,PLACED,APAC
674,454,2025-01-29 16:30:11,DELIVERED,US-EAST
675,112,2025-02-03 08:19:20,SHIPPED,EU
676,393,2025-03-07 11:40:44,PLACED,US-EAST
677,356,2025-09-20 13:56:37,PLACED,US-WEST
678,59,2025-09-19 13:02:38,DELIVERED,APAC
679,125,2025-01-06 00:54:57,PLACED,US-WEST
680,52,2024-09-25 17:44:10,SHIPPED,US-EAST
681,184,2025-03-25 06:40:51,DELIVERED,APAC
682,416,2025-07-18 10:05:15,DELIVERED,EU
683,25,2025-07-22 14:38:13,PLACED,US-WEST
684,15,2026-05-18 05:48:38,PLACED,US-WEST
685,428,2025-12-26 03:15:06,DELIVERED,US-EAST
686,321,2026-03-21 05:48:29,SHIPPED,US-EAST
687,166,2024-10-08 23:42:59,DELIVERED,APAC
688,143,2025-11-11 22:24:50,DELIVERED,EU
689,53,2024-08-27 16:24:44,DELIVERED,EU
690,324,2026-03-13 02:10:39,DELIVERED,EU
691,353,2025-05-05 18:03:16,DELIVERED,APAC
693,388,2026-06-03 21:48:43,SHIPPED,US-WEST
694,20,2025-04-01 08:27:42,DELIVERED,EU
695,403,2026-05-04 05:06:47,SHIPPED,EU
696,376,2025-06-13 05:43:16,DELIVERED,US-WEST
697,114,2026-06-10 00:25:48,DELIVERED,US-EAST
698,489,2024-10-27 08:29:38,DELIVERED,US-EAST
699,408,2026-02-13 09:44:51,SHIPPED,EU
700,218,2026-01-27 20:07:38,DELIVERED,US-WEST
701,41,2026-04-12 02:23:03,DELIVERED,APAC
702,390,2026-06-08 20:32:31,DELIVERED,APAC
703,472,2025-11-05 19:55:10,DELIVERED,APAC
704,193,2025-11-04 14:16:14,SHIPPED,US-WEST
705,7,2024-09-08 21:46:28,RETURNED,APAC
707,100,2025-03-21 08:34:08,DELIVERED,EU
708,353,2025-09-16 12:21:07,PLACED,US-WEST
709,417,2025-03-26 20:08:22,DELIVERED,US-WEST
711,330,2024-11-20 04:14:10,SHIPPED,US-EAST
712,217,2025-12-04 19:48:38,DELIVERED,APAC
713,386,2026-07-28 23:33:22,SHIPPED,EU
714,108,2026-07-09 18:38:05,PLACED,UNKNOWN
715,357,2026-01-31 14:29:35,DELIVERED,US-WEST
716,102,2025-09-24 01:24:51,PLACED,US-WEST
717,94,2024-10-05 03:15:26,DELIVERED,APAC
718,445,2025-06-11 12:15:02,DELIVERED,US-EAST
721,173,2025-04-02 15:35:57,CANCELLED,EU
722,341,2025-07-13 13:09:47,DELIVERED,UNKNOWN
723,206,2026-01-26 02:44:46,DELIVERED,EU
724,128,2025-09-04 06:55:03,PLACED,APAC
726,249,2025-05-18 03:20:54,DELIVERED,APAC
728,155,2025-12-22 12:06:37,DELIVERED,APAC
729,277,2026-02-07 07:26:05,RETURNED,US-EAST
730,15,2025-07-17 05:53:19,DELIVERED,US-WEST
731,488,2024-12-22 22:31:02,DELIVERED,APAC
733,372,2025-09-21 04:42:42,SHIPPED,US-WEST
734,45,2025-09-13 18:46:53,SHIPPED,US-EAST
736,164,2025-08-17 20:24:24,PLACED,US-WEST
737,437,2025-01-24 04:27:52,SHIPPED,APAC
738,146,2025-02-10 15:37:46,RETURNED,EU
739,64,2025-06-10 03:30:45,DELIVERED,US-WEST
740,193,2025-12-12 22:11:31,PLACED,US-WEST
741,444,2025-09-24 14:46:44,DELIVERED,US-WEST
742,173,2024-10-21 12:14:50,SHIPPED,US-EAST
743,357,2025-05-29 02:55:27,DELIVERED,EU
744,413,2025-04-23 21:03:32,DELIVERED,US-WEST
745,460,2024-12-17 09:07:52,DELIVERED,US-EAST
746,53,2025-04-08 17:54:18,SHIPPED,APAC
748,322,2026-02-12 21:20:20,RETURNED,EU
749,335,2024-12-01 21:22:05,DELIVERED,US-EAST
752,304,2026-03-09 01:05:44,PLACED,US-WEST
753,466,2025-10-29 00:30:08,DELIVERED,APAC
754,416,2025-06-17 17:33:01,SHIPPED,US-EAST
755,338,2026-06-05 14:48:34,SHIPPED,APAC
756,66,2025-01-17 17:57:07,SHIPPED,US-EAST
757,153,2025-12-13 09:04:07,PLACED,US-EAST
758,485,2024-11-22 05:08:51,DELIVERED,APAC
759,181,2026-01-13 20:07:29,SHIPPED,US-EAST
760,154,2024-10-02 00:31:34,DELIVERED,EU
761,217,2026-01-21 22:22:06,CANCELLED,APAC
763,99,2025-10-27 10:20:27,SHIPPED,US-WEST
765,169,2026-03-30 16:10:17,PLACED,US-WEST
766,497,2025-02-26 06:46:50,DELIVERED,EU
767,49,2025-04-07 19:57:31,SHIPPED,US-EAST
768,485,2026-03-10 03:05:24,SHIPPED,APAC
769,5,2025-03-10 23:59:19,DELIVERED,EU
770,499,2025-07-10 03:30:07,RETURNED,APAC
771,409,2025-03-30 12:27:59,DELIVERED,US-WEST
772,486,2026-01-22 05:55:13,CANCELLED,US-EAST
773,85,2025-01-01 23:32:22,DELIVERED,US-EAST
774,261,2025-09-03 00:39:40,DELIVERED,US-EAST
776,487,2025-09-04 18:15:22,RETURNED,US-EAST
777,346,2025-10-28 22:02:54,DELIVERED,EU
778,488,2026-07-25 06:52:39,SHIPPED,EU
779,277,2025-12-20 11:06:01,DELIVERED,EU
780,292,2025-11-30 21:42:49,DELIVERED,US-EAST
781,435,2025-05-02 03:34:37,DELIVERED,EU
782,370,2026-05-23 08:38:48,DELIVERED,US-EAST
783,211,2025-08-19 17:04:26,DELIVERED,US-WEST
784,187,2025-02-02 18:32:07,DELIVERED,APAC
785,72,2024-09-13 06:30:22,SHIPPED,US-WEST
786,69,2024-12-24 19:49:06,RETURNED,US-WEST
787,137,2025-12-21 12:34:59,DELIVERED,US-WEST
788,452,2025-02-14 07:35:37,SHIPPED,US-WEST
790,5,2026-06-20 21:49:28,DELIVERED,US-WEST
791,96,2024-09-18 00:05:25,DELIVERED,US-WEST
792,243,2025-11-25 03:37:07,DELIVERED,US-WEST
794,47,2026-05-28 08:11:48,DELIVERED,US-WEST
797,466,2025-03-01 19:00:01,PLACED,EU
798,7,2026-05-06 20:18:43,DELIVERED,EU
799,310,2025-05-09 09:11:29,DELIVERED,US-EAST
801,51,2025-08-06 09:24:30,SHIPPED,US-WEST
802,66,2025-12-31 03:01:08,DELIVERED,EU
803,368,2026-05-21 18:41:11,SHIPPED,US-EAST
804,496,2025-07-19 23:21:38,DELIVERED,US-WEST
805,351,2025-10-09 23:58:50,DELIVERED,APAC
806,311,2024-10-03 15:09:07,DELIVERED,US-EAST
807,234,2024-12-23 11:56:23,DELIVERED,EU
808,88,2026-07-06 16:14:51,SHIPPED,EU
809,405,2025-09-13 10:22:36,DELIVERED,UNKNOWN
810,310,2026-01-02 03:41:48,DELIVERED,EU
812,132,2026-06-04 04:47:26,DELIVERED,US-EAST
813,485,2025-03-10 20:39:10,SHIPPED,APAC
814,298,2025-07-23 19:38:14,CANCELLED,APAC
815,48,2026-01-25 10:33:49,SHIPPED,APAC
817,74,2025-12-12 14:43:23,SHIPPED,US-EAST
820,437,2026-07-27 23:31:13,DELIVERED,APAC
821,246,2026-07-15 06:46:27,PLACED,US-EAST
822,279,2025-02-17 16:04:22,DELIVERED,US-WEST
823,76,2024-09-14 15:45:51,RETURNED,US-EAST
824,115,2025-02-04 09:27:17,CANCELLED,US-EAST
825,44,2025-05-09 20:31:30,SHIPPED,US-WEST
826,342,2026-07-30 20:48:16,DELIVERED,EU
827,478,2026-07-23 20:54:13,SHIPPED,US-WEST
828,76,2026-06-20 03:37:13,DELIVERED,US-EAST
829,373,2026-06-23 18:48:10,DELIVERED,APAC
830,247,2025-01-11 23:31:18,DELIVERED,US-WEST
831,276,2025-04-06 17:57:22,DELIVERED,APAC
833,472,2024-11-08 13:13:20,SHIPPED,US-WEST
834,437,2026-01-14 20:41:10,SHIPPED,US-WEST
835,493,2025-08-15 06:36:23,DELIVERED,APAC
836,340,2025-12-08 00:08:15,PLACED,US-WEST
838,271,2025-12-14 05:26:56,SHIPPED,US-EAST
839,452,2025-05-31 20:36:00,DELIVERED,APAC
840,449,2025-09-22 08:09:40,DELIVERED,EU
841,81,2025-06-07 12:28:22,PLACED,US-WEST
842,201,2025-03-16 07:10:32,DELIVERED,APAC
843,208,2025-10-16 00:38:10,SHIPPED,US-WEST
844,186,2025-06-24 01:58:00,DELIVERED,US-EAST
845,388,2024-11-04 13:07:53,RETURNED,US-WEST
847,5,2025-09-28 06:32:05,DELIVERED,EU
848,499,2025-12-12 10:07:24,DELIVERED,US-EAST
849,13,2024-12-26 00:04:43,DELIVERED,EU
850,41,2024-11-09 04:05:08,SHIPPED,US-WEST
851,494,2025-12-15 16:37:03,SHIPPED,EU
852,149,2026-05-17 23:08:29,RETURNED,APAC
853,311,2026-05-25 22:18:56,DELIVERED,US-EAST
854,281,2025-06-10 03:29:15,CANCELLED,APAC
856,132,2026-02-13 03:47:38,DELIVERED,APAC
857,206,2025-11-22 03:07:07,DELIVERED,EU
859,421,2024-11-23 17:09:19,SHIPPED,APAC
860,448,2024-09-18 21:23:02,SHIPPED,APAC
861,56,2025-08-24 04:57:47,DELIVERED,EU
862,310,2026-01-07 05:44:50,CANCELLED,US-EAST
863,75,2024-12-12 17:52:45,DELIVERED,APAC
864,405,2026-04-04 20:05:07,DELIVERED,APAC
865,43,2024-11-14 13:52:19,DELIVERED,APAC
866,343,2024-08-21 22:18:30,DELIVERED,APAC
867,85,2025-03-20 21:33:18,DELIVERED,US-WEST
869,316,2026-07-02 14:17:23,DELIVERED,UNKNOWN
870,479,2025-03-09 17:00:04,DELIVERED,APAC
871,231,2026-01-26 07:54:20,DELIVERED,US-EAST
872,97,2026-03-22 20:01:53,SHIPPED,EU
874,234,2026-01-21 00:37:25,SHIPPED,EU
875,220,2024-11-19 06:31:10,DELIVERED,EU
876,224,2024-12-15 12:22:46,DELIVERED,US-EAST
879,59,2026-07-20 15:45:56,DELIVERED,APAC
880,361,2025-10-24 11:19:53,DELIVERED,EU
882,405,2025-10-21 03:04:07,DELIVERED,EU
883,221,2025-10-09 10:55:30,DELIVERED,US-EAST
884,66,2025-01-15 20:49:53,DELIVERED,EU
885,51,2024-08-19 10:48:11,DELIVERED,APAC
886,134,2024-09-27 09:32:45,DELIVERED,US-EAST
887,304,2026-02-20 06:57:07,DELIVERED,APAC
888,233,2024-11-06 05:39:09,DELIVERED,US-WEST
889,126,2026-04-09 15:54:37,CANCELLED,US-EAST
892,12,2024-12-12 15:06:00,DELIVERED,APAC
893,466,2025-05-10 01:35:49,DELIVERED,US-EAST
894,178,2025-07-12 02:00:45,SHIPPED,EU
895,16,2024-11-27 21:37:17,SHIPPED,EU
896,168,2025-01-12 11:36:30,RETURNED,EU
897,179,2025-05-25 11:30:40,DELIVERED,APAC
898,99,2026-07-08 03:40:39,DELIVERED,APAC
899,301,2026-06-06 12:12:05,DELIVERED,APAC
900,418,2026-06-24 13:44:22,DELIVERED,EU
901,33,2025-01-09 18:30:02,DELIVERED,APAC
902,331,2025-12-03 03:36:38,SHIPPED,EU
903,126,2024-12-26 09:14:28,DELIVERED,UNKNOWN
904,368,2024-12-27 15:30:12,DELIVERED,US-EAST
905,270,2024-12-07 14:19:42,DELIVERED,US-EAST
906,350,2026-06-27 20:32:28,RETURNED,APAC
907,216,2025-06-16 20:55:22,SHIPPED,US-WEST
910,386,2026-04-24 17:12:26,DELIVERED,US-EAST
911,233,2026-05-09 21:34:26,PLACED,US-EAST
912,6,2025-06-08 07:34:04,SHIPPED,US-WEST
915,71,2026-03-24 18:04:34,DELIVERED,APAC
916,268,2026-01-07 19:03:36,DELIVERED,EU
917,48,2025-05-14 22:43:47,DELIVERED,US-WEST
918,106,2026-06-16 12:07:31,DELIVERED,US-WEST
919,250,2025-09-21 15:16:55,DELIVERED,EU
920,233,2025-08-26 12:56:58,DELIVERED,EU
921,318,2025-11-11 07:20:36,RETURNED,US-WEST
922,296,2025-12-27 01:23:34,DELIVERED,UNKNOWN
924,182,2024-10-19 03:59:07,DELIVERED,US-EAST
925,26,2025-06-29 17:19:17,SHIPPED,APAC
926,312,2026-05-02 17:39:03,PLACED,US-EAST
927,19,2026-05-02 17:52:41,SHIPPED,APAC
928,376,2025-01-26 16:06:18,SHIPPED,US-WEST
930,353,2026-07-19 02:33:46,PLACED,APAC
934,412,2026-07-03 14:43:56,SHIPPED,EU
936,373,2025-06-17 01:37:35,PLACED,US-WEST
937,296,2026-05-07 13:44:11,DELIVERED,US-WEST
938,56,2026-02-15 19:17:38,DELIVERED,APAC
939,90,2025-02-24 23:47:01,SHIPPED,APAC
942,495,2026-06-01 20:06:49,PLACED,US-EAST
943,21,2025-12-16 17:29:36,DELIVERED,US-EAST
945,74,2025-07-04 14:14:46,CANCELLED,US-WEST
946,128,2025-11-14 17:45:48,CANCELLED,US-EAST
947,306,2024-10-05 09:31:21,SHIPPED,US-WEST
948,70,2025-07-31 15:24:16,DELIVERED,APAC
949,449,2024-12-09 13:28:46,DELIVERED,EU
951,155,2026-05-14 19:35:38,DELIVERED,EU
953,139,2025-05-14 03:45:06,DELIVERED,EU
954,443,2025-03-24 09:07:37,DELIVERED,US-EAST
955,288,2024-08-18 14:16:39,DELIVERED,US-WEST
957,451,2026-05-16 11:40:38,CANCELLED,APAC
958,154,2026-05-15 21:16:32,DELIVERED,EU
960,280,2024-10-05 04:57:02,SHIPPED,APAC
961,198,2025-03-24 19:52:26,SHIPPED,US-EAST
965,174,2026-01-17 07:43:59,PLACED,EU
966,430,2024-10-05 22:39:38,DELIVERED,EU
968,256,2025-11-05 23:09:49,DELIVERED,US-WEST
971,69,2026-01-12 15:53:11,SHIPPED,APAC
972,380,2026-07-12 19:18:42,DELIVERED,US-EAST
974,491,2024-11-25 01:34:29,DELIVERED,APAC
975,461,2025-09-05 21:19:11,DELIVERED,APAC
976,66,2024-09-01 10:48:53,DELIVERED,EU
978,437,2025-04-01 22:31:44,CANCELLED,US-EAST
979,135,2026-04-28 00:31:30,DELIVERED,US-EAST
981,313,2024-11-26 16:31:09,DELIVERED,APAC
982,42,2024-11-13 21:50:41,DELIVERED,US-EAST
983,333,2026-02-12 12:09:22,PLACED,US-WEST
984,397,2024-09-06 20:26:51,PLACED,US-EAST
985,393,2025-03-13 03:32:00,DELIVERED,US-EAST
988,65,2025-02-27 01:57:33,SHIPPED,US-WEST
989,204,2024-12-10 05:40:03,DELIVERED,US-WEST
990,183,2026-05-17 21:22:07,SHIPPED,EU
991,335,2026-07-02 00:56:37,CANCELLED,US-EAST
992,362,2024-08-02 23:58:50,DELIVERED,US-WEST
993,63,2026-02-09 18:18:38,DELIVERED,APAC
995,31,2025-07-29 10:21:13,SHIPPED,APAC
996,195,2025-07-30 04:07:02,CANCELLED,EU
997,387,2026-03-12 10:39:18,DELIVERED,US-WEST
998,425,2025-10-17 22:25:08,DELIVERED,US-EAST
999,488,2025-07-26 09:30:29,DELIVERED,APAC
1000,394,2025-01-05 15:03:05,PLACED,US-WEST
